crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.3,4,0.8,0.4,0,13685,-79451.51777003285,38.638624986168,
0.3,4,0.9,0.5,0,21567,-80551.80087193323,34.11604095296934,
0.3,4,0.9,0.2,0,20842,-77164.80634569639,35.437539191916585,
0.3,5,0.7,0.3,1,18808,-78074.49700641302,32.11793075874448,
0.3,5,0.8,0.1,1,17031,-81464.40466840299,32.00166898686439,
0.3,5,0.6,0.5,1,15186,-86915.75504555956,32.96616037981585,
0.3,3,0.9,0.3,0,20524,-80134.40735586312,67.19285049429163,
0.3,5,0.6,0.3,0,16810,-86391.14451094043,33.233186142053455,
0.3,5,0.6,0.5,0,15185,-83582.07705439243,33.17948476597667,
0.3,4,0.8,0.5,0,17121,-78908.9957784379,37.50122242420912,
0.3,5,0.6,0.4,0,20068,-84483.50482094199,33.47296002227813,
0.3,4,0.9,0.4,0,18131,-82605.35689632756,35.94266370823607,
0.3,4,1.0,0.2,0,13426,-76050.28822936048,35.49741273699328,
0.3,4,0.9,0.4,1,18132,-83300.69651496678,36.06377687398344,
0.3,5,0.6,0.3,1,16811,-79988.09920856034,34.36054247431457,
0.3,4,0.9,0.3,0,14400,-79344.04331590011,37.25369537714869,
0.3,4,0.9,0.2,1,20843,-78945.55202786387,37.455337351188064,
0.3,5,0.7,0.4,1,13938,-79330.1985433067,34.569431263022125,
0.3,4,1.0,0.1,0,14515,-76492.78177412147,37.80359256314114,
0.3,4,0.9,0.1,1,20629,-78948.62856483118,38.65513273188844,
0.3,5,0.6,0.2,1,16077,-81966.14569373852,36.10132967401296,
0.3,5,0.6,0.1,0,19863,-78776.43616458999,36.51170191261917,
0.3,4,0.9,0.5,1,21568,-78358.16878654824,38.47492799675092,
0.3,5,0.8,0.2,0,15115,-80255.58174397021,35.19281329168007,
0.3,4,1.0,0.1,1,14516,-76014.23402163554,38.228271182160825,
0.3,5,0.7,0.2,0,19945,-81880.36970101032,35.841857730876654,
0.4,1,0.6,0.2,0,17578,-79653.8927985231,32.188166848383844,
0.3,4,1.0,0.5,1,22280,-78538.3850459616,36.81310586677864,
0.3,5,0.8,0.3,1,15850,-78277.63040363404,34.79094339488074,
0.3,4,1.0,0.4,1,20716,-79276.55887852974,37.52318057976663,
0.3,5,0.7,0.5,0,20670,-77244.45753623892,35.89825448393822,
0.3,5,0.6,0.1,1,19864,-80221.51812681413,37.217408581636846,
0.4,1,0.6,0.3,1,14312,-82614.93493649276,32.15611620619893,
0.3,5,0.6,0.4,1,20069,-82359.12339527311,37.05665271123871,
0.3,4,1.0,0.5,0,22279,-80306.64780052622,37.625960145145655,
0.3,5,0.8,0.1,0,17030,-80290.28786416302,36.40920966025442,
0.3,5,0.7,0.4,0,13937,-78842.7211378726,36.75705848168582,
0.3,4,0.9,0.3,1,14401,-78873.52720953293,40.04833369888365,
0.3,4,1.0,0.4,0,20715,-78388.79398122894,38.678449203725904,
0.4,1,0.6,0.2,1,17579,-82296.31981395485,33.0716026336886,
0.3,5,0.8,0.3,0,15849,-77276.20742974643,36.39962778380141,
0.3,5,0.9,0.3,1,17121,-82148.20112559329,35.28834371222183,
0.3,5,0.8,0.4,1,19108,-78902.43603041527,36.18453315133229,
0.3,5,0.8,0.5,0,15840,-80121.90283469253,36.167049726005644,
0.4,1,0.6,0.5,0,18303,-82717.87456608239,33.2647218843922,
0.3,2,1.0,0.1,0,19930,-74117.05848504083,78.02028946811333,
0.3,5,1.0,0.3,0,21007,-79904.31024554337,35.56023818627,
0.3,5,0.7,0.1,1,15036,-78818.95283985038,38.850319019984454,
0.4,1,0.6,0.4,1,19442,-82924.37290828528,34.39447564538568,
0.3,5,0.7,0.2,1,19946,-76666.25821314055,39.43662856519222,
0.3,5,0.7,0.1,0,15035,-78732.76219505921,39.90067421318963,
0.3,5,0.8,0.5,1,15841,-80429.85593569529,37.815489812754095,
0.4,1,0.6,0.1,0,18450,-81394.47053769976,36.50123654073104,
0.3,5,0.7,0.5,1,20671,-79435.85025806022,39.78582037007436,
0.4,1,0.6,0.5,1,18304,-79840.76422093695,35.257583363913,
0.3,5,1.0,0.1,1,12445,-78214.91553972074,37.54716172721237,
0.4,1,0.7,0.1,1,17111,-80369.65434565263,35.13640041369945,
0.3,5,0.8,0.2,1,15116,-77691.17501008228,39.7648640871048,
0.3,5,0.8,0.4,0,19107,-75595.17503707873,39.43535898113623,
0.3,5,1.0,0.5,0,19382,-78507.87207718745,37.466001857072115,
0.3,5,0.9,0.1,0,13348,-72054.25423759209,38.79323897790164,
0.3,5,0.9,0.2,0,16386,-80682.06224401713,38.81021413579583,
0.3,5,1.0,0.2,1,20274,-79672.7555246173,38.28940874990076,
0.3,4,1.0,0.3,0,20159,-76385.15998464837,43.09701615385711,
0.3,5,0.9,0.5,1,15496,-80670.47326154585,38.989515946712345,
0.3,5,0.9,0.1,1,13349,-78407.45384823566,39.711365373805165,
0.3,5,1.0,0.4,0,14265,-78244.10758133898,38.69424259476364,
0.3,5,0.9,0.3,0,17120,-80783.16248031527,39.66465544234961,
0.3,4,0.8,0.4,1,13686,-79778.38891808418,49.44427252700552,
0.3,5,1.0,0.4,1,14266,-78156.70485120852,39.004200807306916,
0.3,5,1.0,0.1,0,12444,-79730.71493982124,39.86504726810381,
0.3,5,1.0,0.5,1,19383,-80063.67262997423,39.33920579217374,
0.3,5,0.9,0.4,0,20378,-81206.0808148312,40.3832754897885,
0.4,1,0.6,0.3,0,14311,-82874.60823180694,38.7860934571363,
0.4,1,0.6,0.4,0,19441,-83057.74503493091,38.95554610574618,
0.4,1,0.7,0.1,0,17110,-75240.97827767844,38.996710737235844,
0.4,1,0.7,0.4,1,14614,-77020.61943323897,36.68451809696853,
0.4,1,0.8,0.2,1,18234,-79325.52264961024,35.35897239064798,
0.4,1,0.7,0.5,0,16963,-84959.07762940598,37.431811013258994,
0.4,1,0.8,0.1,0,19105,-77230.53193986014,37.53061499679461,
0.4,1,0.7,0.2,0,16238,-80234.22445691717,39.38031128793955,
0.4,1,0.7,0.4,0,14613,-79880.84320081043,38.628410319797695,
0.3,4,1.0,0.3,1,20160,-75757.32993971369,49.07442962191999,
0.4,1,0.8,0.3,0,13350,-77072.44514933504,37.93905462324619,
0.4,1,0.7,0.2,1,16239,-79806.92810810628,41.604887748137116,
0.4,1,0.9,0.2,0,12679,-78925.07652330442,37.26620479580015,
0.4,1,0.8,0.2,0,18233,-77566.38890744215,39.77386837499216,
0.4,1,0.7,0.3,1,21356,-80603.86999081812,42.78012824105099,
0.4,2,0.6,0.1,1,17429,-81205.75453208413,34.043628269806504,
0.3,5,0.9,0.5,0,15495,-80386.255634742,50.63231361936778,
0.4,1,1.0,0.4,0,13638,-77743.60942191539,36.273291065357625,
0.4,1,0.7,0.5,1,16964,-81827.26695089827,47.8592441896908,
0.4,1,1.0,0.4,1,13639,-81425.1861238392,39.48149109072983,
0.4,1,0.7,0.3,0,21355,-80270.03668439036,50.53393255406991,
0.4,1,0.8,0.5,1,17343,-81142.20787176212,49.197843701113015,
0.4,2,0.6,0.3,1,13290,-77930.13704741582,36.01683864509687,
0.3,5,0.9,0.2,1,16387,-78942.36132215551,58.067021428607404,
0.4,2,0.6,0.5,1,20362,-77810.14191034254,32.199559905100614,
0.3,5,1.0,0.3,1,21008,-74724.10611418102,57.58369234390557,
0.4,1,0.8,0.3,1,13351,-82193.05979210453,50.81762453680858,
0.3,5,0.9,0.4,1,20379,-79412.75322474328,58.192171182949096,
0.4,2,0.6,0.1,0,17428,-82461.13900421571,44.365812389180064,
0.4,2,0.6,0.4,1,18420,-76648.73097547256,38.29157733079046,
0.4,2,0.7,0.1,1,16089,-78702.46923483982,34.91218166006729,
0.4,2,0.7,0.2,0,20425,-76976.12032175616,35.01488500414416,
0.4,2,0.7,0.3,0,17158,-80857.18948715883,35.14126072824001,
0.4,2,0.8,0.5,0,22319,-82090.75792330876,32.869236807804555,
0.4,1,0.9,0.1,0,13551,-76081.86822772365,56.2997585311532,
0.4,2,0.6,0.3,0,13289,-83577.6661734728,42.63879904616624,
0.4,2,0.7,0.1,0,16088,-84096.98029279933,36.7341102831997,
0.4,2,0.8,0.4,0,15586,-81330.05937423311,33.729031458031386,
0.4,2,0.7,0.4,1,20417,-84494.9934435633,34.86900998093188,
0.4,2,0.7,0.5,0,15533,-81800.70150572673,35.58385002287105,
0.4,2,0.8,0.2,1,15596,-79019.08689220434,35.23464698996395,
0.3,4,1.0,0.2,1,13427,-74664.01221384839,70.5228817970492,
0.4,1,0.6,0.1,1,18451,-81863.26407010725,65.13564477767795,
0.4,2,0.8,0.3,1,22329,-81265.68074449962,35.8702437938191,
0.4,2,0.8,0.5,1,22320,-82532.04932954583,34.997518826741725,
0.4,1,0.8,0.1,1,19106,-75558.95875121487,60.60897640325129,
0.4,2,0.8,0.2,0,15595,-74685.98234523088,36.430324169807136,
0.4,2,0.7,0.3,1,17159,-81028.52443331774,37.90294779604301,
0.4,2,0.7,0.5,1,15534,-83205.86325095168,36.687503032851964,
0.4,3,0.6,0.2,1,16397,-78863.96701876484,32.165164588950574,
0.4,2,0.7,0.4,0,20416,-82180.52941840328,37.47488920483738,
0.4,2,0.8,0.1,1,16468,-80253.51778479069,37.09717879118398,
0.4,2,0.8,0.4,1,15587,-78592.99230096555,36.60252454504371,
0.4,2,1.0,0.5,1,17734,-83524.43062500659,33.35352027602494,
0.4,2,0.9,0.2,0,16866,-80710.10659400417,35.39225740311667,
0.4,3,0.6,0.4,1,16388,-82739.86722892275,33.09967763116583,
0.4,2,0.9,0.2,1,16867,-80522.74447973807,35.93707934906706,
0.4,2,0.9,0.5,1,13847,-83421.48926720973,35.36934687802568,
0.4,2,0.7,0.2,1,20426,-77021.27938879908,40.30857164412737,
0.4,1,0.9,0.3,0,14621,-75250.30229041631,59.1886878060177,
0.4,1,0.9,0.2,1,12680,-78008.41998879708,59.77350788470358,
0.4,2,0.8,0.3,0,22328,-74187.8491777683,38.43231037631631,
0.4,3,0.6,0.1,0,21486,-82189.74925506483,34.718036284670234,
0.4,2,0.9,0.4,0,18729,-82651.38170629875,35.94875592412427,
0.4,1,1.0,0.2,1,21776,-75049.97066216772,54.86582543887198,
0.4,2,1.0,0.2,1,20754,-78649.62522698709,35.92733759013936,
0.4,2,1.0,0.5,0,17733,-81579.90674876676,35.52465089596808,
0.4,1,0.9,0.1,1,13552,-75931.37397257632,61.92068745009601,
0.4,3,0.6,0.5,0,17121,-82712.21647792397,34.70385319599882,
0.4,3,0.6,0.2,0,16396,-75702.31945436995,35.76620208704844,
0.4,1,0.8,0.4,0,16608,-82168.18449566701,63.00918639404699,
0.4,2,1.0,0.3,0,17486,-77947.55913735663,36.8110209540464,
0.4,3,0.7,0.5,1,22294,-85448.75796878031,32.575148849748075,
0.4,2,0.9,0.4,1,18730,-80707.68068397861,37.32114249840379,
0.4,2,0.9,0.3,0,13599,-78038.52337629483,37.73957992484793,
0.4,3,0.6,0.3,1,15259,-82148.89757856351,35.47022920707241,
0.4,2,0.9,0.1,0,17738,-78328.05331364836,39.19996283296496,
0.4,2,0.9,0.1,1,17739,-76614.79704235555,38.61722272494808,
0.4,1,1.0,0.1,0,12647,-78099.89673500351,57.20983747718856,
0.4,2,1.0,0.1,1,21626,-78198.1620981171,37.97646401822567,
0.4,3,0.7,0.4,0,20256,-80832.08263622763,34.0641391039826,
0.4,3,0.6,0.3,0,15258,-79772.85746835623,36.55561701580882,
0.4,2,0.9,0.3,1,13600,-76223.20061250632,38.52887372998521,
0.4,2,1.0,0.4,0,12616,-82396.51691551178,37.82037319429219,
0.4,3,0.7,0.1,1,15356,-77676.4926366113,35.62827621633187,
0.4,2,1.0,0.3,1,17487,-76043.17281509476,38.38443053001538,
0.4,3,0.6,0.4,0,16387,-79447.77698882953,37.065522311721,
0.4,2,1.0,0.4,1,12617,-76925.01240109502,38.42695623682812,
0.4,3,0.8,0.2,0,17051,-78778.24166828945,34.412370977923274,
0.4,3,0.7,0.3,0,13918,-78691.91389217446,35.68233477277681,
0.4,1,0.8,0.5,0,17342,-81381.01295432403,65.06674894597381,
0.4,3,0.9,0.5,0,15559,-84193.16467195784,32.15922325802967,
0.4,3,0.6,0.1,1,21487,-78450.54061529084,38.62114349799231,
0.3,5,1.0,0.2,0,20273,-81424.50997868367,72.87956354534253,
0.4,2,1.0,0.1,0,21625,-76184.18517811543,40.1575584243983,
0.4,3,0.7,0.4,1,20257,-80704.5522617161,35.99890146777034,
0.4,3,0.8,0.4,1,15427,-83796.37034450436,34.68800152093172,
0.4,2,1.0,0.2,0,20753,-75527.29206981181,40.18809558497742,
0.4,3,0.8,0.5,0,14288,-78392.64767752402,34.77982722269371,
0.4,1,0.9,0.5,0,21788,-83289.71288402562,60.95287438388914,
0.4,3,0.8,0.1,0,22141,-82999.79735803773,36.45218849228695,
0.4,2,0.9,0.5,0,13846,-82713.47896092337,41.247826527338475,
0.4,3,0.8,0.5,1,14289,-84205.28444643418,35.44998417329043,
0.4,3,0.7,0.2,0,13184,-82837.06854272481,38.26607299223542,
0.4,3,0.7,0.1,0,15355,-76194.05070603707,38.757239795755595,
0.4,3,0.7,0.2,1,13185,-77304.10061060407,37.98663791222498,
0.4,3,0.8,0.4,0,15426,-83715.78347289453,36.212820294778794,
0.4,3,0.9,0.4,0,16697,-80551.1100656303,35.167063805274665,
0.4,3,0.9,0.5,1,15560,-83238.90074713361,33.93997523933649,
0.4,3,0.9,0.1,1,21797,-77314.50090024665,36.0534867211245,
0.4,3,0.7,0.5,0,22293,-81146.85413710908,38.02069241227582,
0.4,3,0.9,0.2,1,16707,-79881.38877163857,36.00811763899401,
0.4,3,0.8,0.3,0,14297,-75935.29668936871,37.56676518591121,
0.4,3,1.0,0.1,0,15683,-74732.61946923414,34.84405267238617,
0.4,1,1.0,0.1,1,12648,-74838.4940667986,62.55345862405375,
0.4,3,0.9,0.1,0,21796,-74609.12010299909,37.3511851830408,
0.4,3,0.9,0.2,0,16706,-80034.35677281172,37.53864560602233,
0.4,3,0.8,0.2,1,17052,-77068.85216461816,39.32975739706308,
0.4,3,0.8,0.1,1,22142,-78310.41730517171,39.70993235101923,
0.4,3,0.8,0.3,1,14298,-78285.05432330424,40.042703142855316,
0.4,1,0.9,0.4,0,17879,-77295.95396832858,68.44360637897626,
0.4,2,0.6,0.2,0,16556,-82014.31702068217,60.65437437500805,
0.4,3,1.0,0.3,1,19456,-76553.85648978346,35.06660831114277,
0.4,3,0.9,0.4,1,16698,-81300.23270260403,38.448043200187385,
0.4,2,0.6,0.2,1,16557,-81809.616707323,58.72405397100374,
0.4,1,1.0,0.2,0,21775,-78306.28575420062,65.07185148168355,
0.4,2,0.6,0.4,0,18419,-83406.1214385767,57.227893975097686,
0.4,1,1.0,0.5,1,12501,-80580.8730233074,64.81283771200106,
0.4,3,0.9,0.3,0,18743,-76917.84948770957,39.79386318707839,
0.4,3,1.0,0.2,0,20593,-78063.31794700887,37.511193009093404,
0.4,3,1.0,0.1,1,15684,-80562.22839260857,37.68737437110394,
0.4,4,0.6,0.1,1,16027,-74801.71293492382,32.88109659496695,
0.4,3,1.0,0.3,0,19455,-78495.54695842783,37.8743694992736,
0.4,1,1.0,0.5,0,12500,-80372.36842429887,66.3267498719506,
0.4,3,1.0,0.4,0,20584,-80943.88262382805,36.324202018324286,
0.4,1,0.8,0.4,1,16609,-79958.76826652681,73.9491188051179,
0.4,2,0.6,0.5,0,20361,-80325.67514160101,57.34100779471919,
0.4,1,0.9,0.5,1,21789,-81436.82976778559,69.25397269474342,
0.4,3,0.9,0.3,1,18744,-80125.73177123758,42.36234661983326,
0.4,4,0.6,0.1,0,16026,-77194.94034483365,36.28789437096566,
0.4,3,1.0,0.2,1,20594,-80248.20272692053,40.10394328227267,
0.4,3,0.7,0.3,1,13919,-80798.59007596849,46.45270368875936,
0.4,3,1.0,0.5,1,21319,-83679.37689518333,37.79793215589598,
0.4,1,0.9,0.3,1,14622,-77441.9457789339,74.05089064920321,
0.4,3,1.0,0.5,0,21318,-83672.45640170122,39.65564800705761,
0.4,3,1.0,0.4,1,20585,-77898.70816516818,40.05991267506033,
0.4,4,0.6,0.3,0,19798,-80970.78045009961,37.01009120000526,
0.4,1,1.0,0.3,1,18509,-76774.67022708216,74.29080015979707,
0.4,4,0.7,0.1,1,18024,-82621.19661987634,31.73778678011149,
0.4,1,1.0,0.3,0,18508,-77367.27527176181,75.45591761311516,
0.4,1,0.9,0.4,1,17880,-79513.73817340768,80.54750479897484,
0.4,4,0.6,0.5,0,17087,-81535.41122680265,35.20973807666451,
0.4,4,0.6,0.4,0,16353,-83929.49257677465,39.18718965072185,
0.4,4,0.7,0.4,0,15013,-83381.29173833529,33.95680853771046,
0.4,4,0.7,0.5,0,22259,-80549.17796192683,32.56706287711859,
0.4,2,0.8,0.1,0,16467,-77827.56023655935,66.14122982695699,
0.4,4,0.6,0.5,1,17088,-81367.6237996706,39.6918567949906,
0.4,4,0.7,0.4,1,15014,-82293.43568893523,35.007039442658424,
0.4,4,0.9,0.4,1,16664,-79871.01857516002,31.2334400578402,
0.4,4,0.8,0.4,0,15392,-80578.83268634623,32.74861099617556,
0.4,4,0.6,0.2,0,16362,-80987.35494608249,48.877870806958526,
0.4,4,0.6,0.2,1,16363,-82477.96120200268,48.437842884100974,
0.4,4,0.8,0.2,0,17017,-79514.10606724952,35.309375253971666,
0.4,4,0.8,0.4,1,15393,-80967.19183875076,34.13656240189448,
0.4,4,0.7,0.5,1,22260,-81682.89884493222,35.83989516692236,
0.4,4,0.8,0.2,1,17018,-78078.02502567982,35.36552730202675,
0.4,4,0.9,0.3,0,20108,-80018.70188422411,33.09523960063234,
0.4,4,0.8,0.3,1,20454,-82298.90051151456,36.114311702083796,
0.4,5,0.6,0.2,0,15069,-79804.55221709618,31.743388106115162,
0.4,4,0.9,0.1,0,14464,-81784.73324762502,34.914070473983884,
0.4,4,1.0,0.5,1,21285,-85094.96912638584,32.30738312099129,
0.4,4,0.9,0.4,0,16663,-79661.52614063947,34.80432748794556,
0.4,4,0.8,0.1,0,14809,-77360.72048793687,37.597128769848496,
0.4,4,0.9,0.1,1,14465,-74923.07692405372,35.354515517130494,
0.4,5,0.6,0.5,0,14178,-86583.45639913049,31.826997315045446,
0.4,4,0.9,0.5,1,20573,-80721.02093107942,34.95118881203234,
0.4,5,0.7,0.5,0,12838,-82714.92753865776,30.683676989283413,
0.4,4,0.9,0.5,0,20572,-84677.06795974959,35.51988517679274,
0.4,4,0.8,0.3,0,20453,-79119.9841813007,38.58648418914527,
0.4,4,1.0,0.3,0,13995,-78297.1312942762,34.50794380996376,
0.4,4,0.9,0.2,1,21464,-75930.35170623683,36.731914275791496,
0.4,5,0.6,0.2,1,15070,-80360.46691427592,33.87164258444682,
0.4,5,0.7,0.2,0,22113,-80501.98613263042,33.41295449016616,
0.4,5,0.7,0.5,1,12839,-84223.78052254999,32.46359152672812,
0.4,4,1.0,0.2,0,20559,-79916.73114155713,35.82143235905096,
0.4,4,0.9,0.3,1,20109,-81284.39432472651,37.63846711721271,
0.4,4,1.0,0.2,1,20560,-76693.58492906656,35.88593422900885,
0.4,5,0.8,0.4,1,18101,-82706.46667369969,31.633816125802696,
0.4,3,0.6,0.5,1,17122,-82756.75631368186,69.09131605178118,
0.4,5,0.7,0.4,1,16106,-82720.86256900967,33.93048135889694,
0.4,5,0.8,0.1,1,13773,-79982.56590093856,33.44190817279741,
0.4,5,0.6,0.4,0,19061,-82598.80739046649,35.300549545791,
0.4,4,1.0,0.1,1,20224,-72227.6387349413,37.91659835819155,
0.4,5,0.6,0.1,0,14733,-81489.91149986509,36.865807787980884,
0.4,5,0.8,0.3,0,14842,-81605.55165321016,33.87869922304526,
0.4,4,1.0,0.5,0,21284,-80332.5026792208,37.83588681416586,
0.4,5,0.9,0.4,1,12547,-85475.80988885147,32.57119536213577,
0.4,5,0.6,0.5,1,14179,-85792.9972317219,36.558152528014034,
0.2,1,0.6,0.5,1,22222,-81757.43489207924,222.53540450707078,
0.4,5,0.6,0.3,1,15804,-79931.96731074632,37.1793170850724,
0.4,5,0.8,0.2,0,14108,-81222.52578122792,35.12824133085087,
0.4,5,0.8,0.5,1,14834,-84360.57388989147,34.29064595513046,
0.4,5,0.7,0.1,1,16731,-75200.83860532912,37.200753890909255,
0.4,5,0.9,0.5,1,19280,-81319.89490798954,33.267515460029244,
0.4,5,0.9,0.2,0,18554,-81830.41876681433,34.613451501820236,
0.4,5,0.7,0.3,0,20975,-76659.89568545583,37.685558151919395,
0.4,5,0.8,0.3,1,14843,-79621.73032038292,36.011223275680095,
0.4,5,0.8,0.1,0,13772,-82182.680208782,37.22165280068293,
0.4,5,0.9,0.5,0,19279,-77610.7596037762,35.10128628835082,
0.4,5,0.7,0.2,1,22114,-75635.68007057875,38.761322817765176,
0.4,5,1.0,0.1,0,17314,-80938.41362494239,35.13452554307878,
0.4,5,0.8,0.4,0,18100,-80871.96213169661,37.12310841539875,
0.4,5,1.0,0.3,1,20001,-83463.00401568576,34.87512236973271,
0.5,1,0.6,0.3,1,19854,-79144.57889852766,32.67030537314713,
0.4,5,0.9,0.2,1,18555,-77946.84812553962,37.048777936026454,
0.4,4,0.6,0.3,1,19799,-82134.60870112592,57.858512863051146,
0.4,5,0.7,0.1,0,16730,-78133.67400493295,40.45960772782564,
0.4,5,0.7,0.4,0,16105,-76464.31546555288,39.67498106183484,
0.5,1,0.6,0.3,0,19853,-81481.32822926098,33.79430591035634,
0.4,5,1.0,0.2,0,19266,-79456.17157189106,36.57052345108241,
0.5,1,0.7,0.4,1,20156,-81518.16736768889,31.392112044151872,
0.4,5,0.9,0.3,1,19289,-81380.0162396817,37.89001019997522,
0.4,5,0.9,0.1,1,15044,-78208.88909708608,38.255405214615166,
0.5,1,0.6,0.5,1,13846,-83943.46346548013,33.10542685724795,
0.4,5,1.0,0.5,1,18376,-80848.23060958809,35.938019673805684,
0.4,4,0.7,0.2,1,13151,-81270.80314674995,53.7840013038367,
0.4,5,0.8,0.2,1,14109,-80431.62102862362,39.824607389979064,
0.5,1,0.6,0.4,0,13111,-83564.53314567849,33.77998976781964,
0.5,1,0.7,0.5,0,19017,-81941.56042191798,32.000140079297125,
0.4,5,1.0,0.5,0,18375,-85310.80710786521,36.680821070913225,
0.5,1,0.6,0.1,0,17167,-81026.3614237168,36.4627900570631,
0.4,5,1.0,0.1,1,17315,-77417.09326978262,38.22514793695882,
0.4,4,0.7,0.3,0,16586,-82601.51527738842,54.875453781336546,
0.4,4,0.7,0.2,0,13150,-80265.70270786028,54.989282657857984,
0.5,1,0.6,0.2,0,13120,-79355.43091693675,36.60315040126443,
0.5,1,0.6,0.2,1,13121,-82326.2957265367,36.22772664716467,
0.2,4,0.6,0.1,0,18316,-81635.3079698845,227.63374615320936,
0.5,1,0.7,0.1,0,19164,-80138.96463141164,34.594214271288365,
0.4,5,1.0,0.4,1,13259,-81043.05491299143,37.92495609726757,
0.4,4,0.6,0.4,1,16354,-75567.62485552934,58.872333564795554,
0.4,5,1.0,0.2,1,19267,-75697.80141095043,39.30648214323446,
0.4,5,1.0,0.4,0,13258,-77039.3977354737,38.655059695243835,
0.5,1,0.7,0.5,1,19018,-78942.82471242505,33.702673704363406,
0.5,1,0.7,0.3,1,15026,-82062.63953820974,35.39033123292029,
0.4,5,0.9,0.3,0,19288,-78849.69299087314,42.025466315913945,
0.5,1,0.8,0.4,0,22150,-83184.27109235097,33.30453575914726,
0.4,5,1.0,0.3,0,20000,-78498.00003463414,40.969049729406834,
0.5,1,0.7,0.4,0,20155,-80609.17364927367,36.79420303693041,
0.4,4,1.0,0.3,1,13996,-77247.73219458695,48.0633345330134,
0.4,4,0.7,0.1,0,18023,-78133.96818606426,59.432201642077416,
0.4,4,0.7,0.3,1,16587,-84470.90168459713,58.12864866387099,
0.5,1,0.8,0.3,1,18893,-75163.0476536276,36.37289277091622,
0.5,1,0.8,0.4,1,22151,-75920.25767698044,36.92223310191184,
0.4,4,1.0,0.1,0,20223,-74556.59357461634,52.34425360010937,
0.4,4,0.8,0.1,1,14810,-74459.79902026731,56.02756778895855,
0.2,1,0.8,0.5,0,21260,-82928.32262059364,235.92824072390795,
0.5,1,0.9,0.2,1,16606,-83732.12036166362,33.15554860373959,
0.5,1,0.8,0.5,1,12885,-81420.24260007817,39.14378424594179,
0.5,1,0.8,0.5,0,12884,-76676.04057132223,39.664508919231594,
0.4,4,1.0,0.4,1,20551,-80460.39242219694,55.08386235870421,
0.4,4,1.0,0.4,0,20550,-78086.32641072615,55.31633170414716,
0.2,1,0.8,0.4,1,15736,-80030.10980145397,241.22565346071497,
0.5,1,0.9,0.2,0,16605,-76368.20763522298,41.532065394800156,
0.5,1,0.9,0.3,1,13339,-81425.15978374318,37.331803555134684,
0.4,5,0.6,0.4,1,19062,-83785.42618649491,56.9375824467279,
0.5,1,0.9,0.1,1,17478,-75367.16350394263,42.973325801081955,
0.5,1,0.6,0.5,0,13845,-83259.35697880635,49.81319325091317,
0.2,1,1.0,0.4,1,15941,-79786.26175103044,243.68676717579365,
0.4,4,0.9,0.2,0,21463,-77170.35432435131,62.57243167189881,
0.5,1,0.8,0.1,1,17823,-81227.85138449079,48.002083387225866,
0.4,4,0.8,0.5,1,17743,-81094.98111789094,63.25412307307124,
0.4,4,0.8,0.5,0,17742,-82258.29264939672,63.787687411066145,
0.5,2,0.6,0.2,0,22098,-80941.084719961,30.46455025114119,
0.4,5,0.9,0.1,0,15043,-77986.09963083567,57.69241422181949,
0.4,5,0.6,0.3,0,15803,-80115.57324357712,61.22266378812492,
0.5,1,1.0,0.4,1,15693,-80618.28135555217,33.12072846619412,
0.5,1,1.0,0.3,0,12434,-79439.44808723591,34.16887394012883,
0.5,2,0.6,0.1,1,12971,-83045.71493000642,32.19341068388894,
0.4,5,0.8,0.5,0,14833,-82425.15317268518,59.06184245971963,
0.4,5,0.7,0.3,1,20976,-81132.86206389239,61.51175506878644,
0.5,1,0.9,0.5,1,17331,-80634.20160597483,39.26313381176442,
0.5,1,1.0,0.4,0,15692,-77134.87259561679,34.832597605884075,
0.5,2,0.6,0.5,1,17207,-86157.66138961287,31.37438616156578,
0.5,1,1.0,0.3,1,12435,-81967.12847095057,34.9730663523078,
0.5,2,0.6,0.4,1,20474,-82800.4372471894,31.833853595890105,
0.5,1,1.0,0.1,0,21364,-77186.39345136458,38.23076353687793,
0.4,5,0.9,0.4,0,12546,-79528.17770079587,59.9805335230194,
0.5,2,0.6,0.3,1,17216,-83585.58747780672,32.92660315707326,
0.5,2,0.7,0.3,0,14003,-81827.97181819039,31.87364092003554,
0.4,5,0.6,0.1,1,14734,-81925.9229370358,65.60088142519817,
0.5,2,0.6,0.2,1,22099,-79437.22998442827,35.197807915043086,
0.5,2,0.7,0.2,1,17271,-77826.9696291454,33.20103619899601,
0.5,2,0.6,0.3,0,17215,-82752.42963815137,35.02077972376719,
0.5,1,1.0,0.1,1,21365,-75419.16567749523,40.03523893794045,
0.5,2,0.6,0.1,0,12970,-78133.84822417387,36.34889034833759,
0.5,2,0.7,0.4,1,19134,-81745.85768339306,32.814004253130406,
0.5,1,0.9,0.5,0,17330,-83301.34418037986,44.132393517997116,
0.5,2,0.7,0.1,1,18143,-77093.91596666373,34.52074348879978,
0.5,2,0.8,0.2,0,21137,-81735.92122142181,32.607941140886396,
0.5,1,0.6,0.4,1,13112,-84030.73197243053,58.64063425781205,
0.5,2,0.7,0.1,0,18142,-81356.5865440686,35.870468703098595,
0.5,2,0.7,0.2,0,17270,-80811.77265529014,35.9369068169035,
0.5,2,0.6,0.4,0,20473,-83323.51612638461,36.97946869302541,
0.5,1,0.7,0.1,1,19165,-79296.29621079644,59.14857228193432,
