crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.3,4,0.9,0.5,0,21567,-69723.84784236968,41.26214184006676,
0.3,4,0.8,0.5,1,17122,-63577.30638647964,47.584033565130085,
0.3,4,1.0,0.5,0,22279,-69075.2144503186,39.2202932247892,
0.3,5,0.6,0.4,0,20068,-66883.61086657997,37.879516646265984,
0.3,4,1.0,0.3,1,20160,-66647.75642768484,40.30031356820837,
0.3,5,0.6,0.3,1,16811,-68211.20296809012,38.882313476875424,
0.3,5,0.6,0.1,1,19864,-68644.81861857533,39.6284211599268,
0.3,5,0.7,0.4,0,13937,-70738.67747860627,37.85102926008403,
0.3,5,0.7,0.5,1,20671,-67340.00543226587,37.46652523614466,
0.3,5,0.8,0.1,0,17030,-64904.653910788664,37.364080894272774,
0.3,5,0.7,0.1,0,15035,-67417.85496805105,38.89005273999646,
0.3,5,0.6,0.4,1,20069,-68547.9643970964,39.932754116132855,
0.3,5,0.7,0.4,1,13938,-65802.04306157352,38.562028537038714,
0.3,5,0.8,0.5,1,15841,-68512.1554508728,37.46442190697417,
0.3,4,1.0,0.4,1,20716,-68082.1190444783,42.05176274757832,
0.3,4,0.8,0.3,0,13129,-66721.66937366175,55.74396114004776,
0.4,1,0.8,0.5,0,17342,-66395.77880980447,33.35079092811793,
0.3,5,0.8,0.3,0,15849,-68575.49610475724,37.99766337079927,
0.3,5,0.7,0.2,0,19945,-68137.75461614117,39.601283706724644,
0.4,1,0.6,0.5,1,18304,-68196.36975717451,35.69552626134828,
0.3,5,0.9,0.1,0,13348,-64315.630491892094,38.13958050496876,
0.3,5,0.7,0.5,0,20670,-69878.36601704267,39.15784930810332,
0.4,1,0.6,0.1,0,18450,-65874.66115632007,36.67295336024836,
0.3,4,0.8,0.1,1,19358,-62938.571377653614,57.5768564469181,
0.3,5,0.7,0.3,0,18807,-66054.3159533772,39.89864734467119,
0.3,5,0.7,0.2,1,19946,-66134.5134062992,40.0945466957055,
0.4,1,0.8,0.2,1,18234,-68006.67882243756,35.39562669908628,
0.3,5,0.8,0.4,1,19108,-65080.148659515806,39.10777559503913,
0.4,1,0.6,0.3,0,14311,-67263.12271989784,37.517944117076695,
0.3,5,0.8,0.3,1,15850,-61576.50791629321,39.57734991190955,
0.3,4,0.7,0.4,1,13307,-65866.75098874685,68.21693771099672,
0.3,5,1.0,0.1,0,12444,-62455.321686627016,39.392390170134604,
0.4,1,0.6,0.4,1,19442,-67357.61136669367,38.05928677506745,
0.4,1,0.6,0.3,1,14312,-66055.63640880826,38.280443345662206,
0.3,5,0.9,0.2,1,16387,-61182.86268673565,39.90161157120019,
0.4,1,0.7,0.4,1,14614,-64303.513359321245,37.173088365234435,
0.3,5,0.8,0.5,0,15840,-68315.78857237837,40.44961635628715,
0.4,1,0.6,0.4,0,19441,-64669.34786324084,38.56224309140816,
0.4,1,0.6,0.2,1,17579,-65457.832571360115,38.817252384033054,
0.3,5,0.8,0.1,1,17031,-64803.06303258268,40.89208607701585,
0.3,5,0.8,0.2,0,15115,-62403.289262806735,41.003142124041915,
0.3,5,0.8,0.4,0,19107,-62576.53814204066,41.04557886207476,
0.3,5,1.0,0.4,1,14266,-63259.19065095589,39.97203914122656,
0.4,1,0.6,0.2,0,17578,-65203.53382471748,39.54357919888571,
0.3,5,0.9,0.3,1,17121,-64409.15887830092,40.7836716347374,
0.4,1,0.7,0.2,0,16238,-64955.537049410756,38.63676527701318,
0.3,5,1.0,0.5,1,19383,-65846.01698116322,39.98544631013647,
0.3,4,0.8,0.4,0,13685,-66355.31219942203,56.04860735172406,
0.3,5,0.9,0.1,1,13349,-61710.28939536658,41.4705747757107,
0.3,5,0.9,0.5,0,15495,-64697.553836784326,41.119942035060376,
0.3,5,0.9,0.4,1,20379,-62146.35023846567,41.2247468708083,
0.3,5,0.9,0.4,0,20378,-60343.924002109605,41.27472763089463,
0.3,5,0.6,0.2,1,16077,-68281.77994748723,45.15802406612784,
0.3,4,0.8,0.3,1,13130,-66186.09293491003,56.48776126373559,
0.3,5,1.0,0.2,0,20273,-63806.60945703154,41.380211122334,
0.3,4,0.8,0.2,1,18013,-64776.91693215751,61.21458644187078,
0.3,4,0.8,0.5,0,17121,-67125.73304044179,55.817187402863055,
0.4,1,0.7,0.1,0,17110,-65167.33974581674,40.18035655608401,
0.3,5,1.0,0.4,0,14265,-64137.79136257045,41.50977166602388,
0.4,1,0.8,0.5,1,17343,-67421.81594572926,38.02520076278597,
0.4,1,0.7,0.5,0,16963,-67481.55328570504,39.73220324795693,
0.3,4,0.9,0.2,0,20842,-63936.64487585369,52.56953064026311,
0.3,4,1.0,0.5,1,22280,-66153.07189536512,47.07804781664163,
0.4,1,0.8,0.3,0,13350,-62756.06708824371,39.57144225295633,
0.3,5,0.9,0.5,1,15496,-65770.17101768983,42.66961213387549,
0.4,1,0.7,0.2,1,16239,-60154.63067867778,40.45591185986996,
0.4,1,0.6,0.5,0,18303,-70311.35197362624,41.19756984896958,
0.3,4,0.9,0.1,1,20629,-61572.83341217531,53.92966795200482,
0.4,1,0.8,0.4,1,16609,-68530.79857072106,39.32685260521248,
0.3,5,1.0,0.3,0,21007,-63721.77545803976,42.64486147230491,
0.3,5,1.0,0.5,0,19382,-67442.55922375737,42.397391222883016,
0.3,5,1.0,0.2,1,20274,-65306.46479384265,43.05120890960097,
0.3,5,0.9,0.2,0,16386,-63438.409256498075,43.59519191319123,
0.4,1,0.7,0.1,1,17111,-66718.37643155523,41.54060394782573,
0.4,1,0.8,0.3,1,13351,-63691.387122505614,40.31600335193798,
0.4,1,0.9,0.1,1,13552,-61294.599504370846,39.444089049007744,
0.3,4,0.9,0.3,0,14400,-62786.969806728295,52.843037207145244,
0.4,1,0.8,0.1,0,19105,-62517.56745500094,41.843063325155526,
0.4,1,0.9,0.2,0,12679,-68714.49463007363,40.42286563059315,
0.4,1,0.9,0.5,1,21789,-65353.052807572814,36.61763626523316,
0.4,1,0.9,0.5,0,21788,-66960.1365630601,38.806292545981705,
0.4,1,0.8,0.2,0,18233,-62867.62132514267,42.5810327953659,
0.4,1,0.7,0.3,1,21356,-66139.25920200859,43.08291965490207,
0.3,5,0.8,0.2,1,15116,-63542.288742999335,46.87863263906911,
0.4,1,0.9,0.3,0,14621,-61643.64796458472,41.417260472197086,
0.4,1,0.7,0.5,1,16964,-63913.398155636365,44.06152713205665,
0.4,1,0.9,0.4,0,17879,-69087.01443416743,41.00925124064088,
0.3,5,1.0,0.3,1,21008,-66625.24590584646,46.78810078371316,
0.4,1,0.8,0.1,1,19106,-62877.00339265554,44.613020746037364,
0.3,4,0.8,0.4,1,13686,-70705.05170640687,61.5762732909061,
0.3,5,0.6,0.5,1,15186,-71307.65704354703,50.33854275289923,
0.4,1,0.6,0.1,1,18451,-68226.44228994969,46.78848655708134,
0.4,1,0.9,0.4,1,17880,-68997.37290981098,41.62663040775806,
0.4,1,0.9,0.3,1,14622,-64924.05636497827,43.469822064973414,
0.4,1,0.9,0.2,1,12680,-66629.2259628265,44.886826382018626,
0.3,4,0.9,0.2,1,20843,-63917.36284786926,59.24155074590817,
0.4,1,1.0,0.2,0,21775,-63276.28838172418,40.16774159716442,
0.3,5,0.6,0.1,0,19863,-67442.48657703887,55.450083998031914,
0.4,1,1.0,0.3,1,18509,-65434.80577811177,39.70898229535669,
0.4,1,1.0,0.4,1,13639,-66684.08670579991,39.314194065053016,
0.4,1,1.0,0.4,0,13638,-63469.76382550187,41.41904168296605,
0.4,1,0.7,0.4,0,14613,-69047.84440468899,51.989450998138636,
0.3,4,0.9,0.1,0,20628,-65185.393964510746,66.4020575559698,
0.3,5,0.9,0.3,0,17120,-67667.14293836948,57.12850655801594,
0.4,1,0.7,0.3,0,21355,-63433.79391140542,55.53201491897926,
0.3,4,1.0,0.3,0,20159,-63822.06228283698,63.624996083788574,
0.3,5,0.7,0.1,1,15036,-67290.16215558411,61.89357919059694,
0.3,4,0.9,0.4,0,18131,-65778.16419311712,68.89806193206459,
0.4,1,0.9,0.1,0,13551,-63818.5199073077,57.87024784972891,
0.4,1,1.0,0.1,0,12647,-61763.80470184375,53.42395813111216,
0.4,1,1.0,0.3,0,18508,-64002.60345611177,53.977395908907056,
0.3,5,1.0,0.1,1,12445,-64568.65278679693,66.54118080902845,
0.4,1,0.8,0.4,0,16608,-64348.07303489685,63.300796589348465,
0.3,4,1.0,0.2,0,13426,-60878.68266124038,74.81379390414804,
0.4,2,0.6,0.2,0,16556,-63626.778250123665,38.59499421296641,
0.4,2,0.6,0.4,1,18420,-65362.10451757965,37.134187642950565,
0.4,2,0.6,0.2,1,16557,-68575.20928102607,38.855600722599775,
0.4,2,0.6,0.4,0,18419,-67404.21894755228,37.582274158950895,
0.4,2,0.7,0.5,0,15533,-67467.22985847377,36.10186590021476,
0.4,2,0.6,0.1,0,17428,-65489.98447515773,40.15757604269311,
0.4,2,0.6,0.5,0,20361,-68467.99672931586,37.74756501894444,
0.4,2,0.9,0.5,1,13847,-71730.77553208102,33.5084372991696,
0.4,2,0.6,0.3,1,13290,-66220.67541548399,38.361000461969525,
0.4,2,0.7,0.4,0,20416,-70286.48490872275,37.51463653286919,
0.4,1,1.0,0.2,1,21776,-64001.25811622863,61.49466173676774,
0.4,2,0.6,0.5,1,20362,-65730.06131755027,38.735729336738586,
0.4,2,0.7,0.2,1,20426,-66558.78366375367,38.079835700802505,
0.4,2,0.7,0.5,1,15534,-69146.19883170012,36.94041573675349,
0.4,2,0.7,0.1,0,16088,-65252.72490566831,38.86272764392197,
0.4,2,0.7,0.4,1,20417,-66853.22374283015,38.50873781275004,
0.4,2,0.8,0.2,0,15595,-65723.86285364634,38.36784703005105,
0.4,2,0.8,0.1,1,16468,-64103.84573191647,38.63510365318507,
0.4,2,0.8,0.3,1,22329,-64062.35967193113,38.017079456243664,
0.4,2,0.7,0.3,0,17158,-66714.37302438427,40.39744666824117,
0.4,2,0.8,0.2,1,15596,-67788.54210114872,38.655134113971144,
0.4,2,0.8,0.4,1,15587,-63428.405363032194,38.008195833768696,
0.4,2,0.7,0.2,0,20425,-66110.985083306,41.19633123092353,
0.4,2,0.9,0.2,1,16867,-64489.5799729588,37.59604634298012,
0.4,2,0.9,0.2,0,16866,-66303.96249541921,37.94478676794097,
0.4,3,0.6,0.5,1,17122,-69474.53243548587,35.274483741261065,
0.4,2,0.9,0.4,0,18729,-67850.66208725542,38.46141544310376,
0.4,1,1.0,0.1,1,12648,-64370.60546713661,66.3822388863191,
0.4,2,0.8,0.3,0,22328,-66343.67505031826,39.83384855464101,
0.4,2,0.9,0.1,1,17739,-64293.93736185685,39.49275864101946,
0.4,2,0.8,0.1,0,16467,-64047.91811121589,41.35016417084262,
0.4,2,0.9,0.5,0,13846,-67661.6302661535,39.12689013313502,
0.4,2,0.8,0.5,0,22319,-66709.67185407333,40.275327023118734,
0.4,2,0.8,0.4,0,15586,-66997.77900570874,40.710705894976854,
0.4,3,0.7,0.2,1,13185,-68095.9915890282,36.5066874618642,
0.4,2,1.0,0.2,0,20753,-64195.17462475211,38.946723052766174,
0.4,2,1.0,0.4,0,12616,-66694.72706647318,38.211377375759184,
0.4,3,0.6,0.3,1,15259,-69027.51599895705,37.459160225931555,
0.4,3,0.7,0.5,0,22293,-74662.85938098605,36.42169507127255,
0.4,3,0.6,0.3,0,15258,-69770.84375171897,37.81705573061481,
0.4,3,0.6,0.2,0,16396,-68697.08608916015,38.258741398807615,
0.4,2,0.6,0.1,1,17429,-66185.36629696404,47.585309389047325,
0.4,3,0.6,0.2,1,16397,-61832.11138307482,38.68210522085428,
0.4,3,0.7,0.2,0,13184,-64792.47195869496,37.77575412578881,
0.4,2,1.0,0.2,1,20754,-63678.72977847808,39.84273598715663,
0.4,3,0.6,0.4,0,16387,-69948.04532324517,38.28894455591217,
0.4,3,0.8,0.5,1,14289,-69894.08879098417,36.4129337919876,
0.4,3,0.6,0.1,0,21486,-66430.57517344508,39.2476827329956,
0.4,2,1.0,0.1,0,21625,-65328.80909639473,40.784178195055574,
0.4,3,0.8,0.5,0,14288,-68893.82493988048,36.59863323997706,
0.4,3,0.6,0.4,1,16388,-66099.27257459844,38.683513859286904,
0.4,3,0.7,0.3,1,13919,-69627.37599494612,38.23055803030729,
0.4,2,0.9,0.1,0,17738,-60645.01298249407,42.32239657593891,
0.4,3,0.9,0.4,0,16697,-65724.78768594505,36.25846329703927,
0.4,2,0.9,0.3,1,13600,-64936.59426539574,41.98686436098069,
0.4,2,0.9,0.3,0,13599,-65083.715108148455,42.5792836160399,
0.4,2,1.0,0.5,1,17734,-67471.94810705777,40.53687241207808,
0.4,2,1.0,0.5,0,17733,-67249.38143971168,40.59929632488638,
0.4,3,0.7,0.3,0,13918,-64466.35460993422,39.26781303668395,
0.4,2,1.0,0.4,1,12617,-64046.43828715537,41.15284128673375,
0.4,3,0.6,0.1,1,21487,-66210.8794840073,41.193061594851315,
0.4,3,0.8,0.4,1,15427,-67818.14891221416,38.84310010820627,
0.4,3,0.7,0.1,0,15355,-67177.19806622747,40.82475742511451,
0.4,2,1.0,0.1,1,21626,-61827.3758200086,43.228712080046535,
0.4,3,0.9,0.3,1,18744,-67760.69835139028,38.73462346801534,
0.4,3,0.9,0.2,0,16706,-64405.822635843775,39.24338908586651,
0.4,2,1.0,0.3,1,17487,-66604.0198206336,43.01428470481187,
0.4,3,0.8,0.1,1,22142,-68631.64990596233,40.497907815966755,
0.4,3,0.9,0.5,0,15559,-63479.79061249646,39.08678532810882,
0.4,3,0.9,0.5,1,15560,-68320.24153129522,39.18261715909466,
0.4,3,0.8,0.2,0,17051,-63614.74615489695,40.92296980693936,
0.4,3,0.8,0.2,1,17052,-66810.32949582608,40.96233232598752,
0.4,3,0.8,0.3,0,14297,-67274.17824743227,40.87527160393074,
0.4,3,0.9,0.2,1,16707,-65810.13284699337,40.36835617898032,
0.4,3,1.0,0.4,0,20584,-66974.45237917358,37.98965313332155,
0.4,3,1.0,0.3,1,19456,-65491.54519108019,38.04848506487906,
0.4,3,1.0,0.4,1,20585,-64922.74458170864,37.600165693089366,
0.4,2,0.9,0.4,1,18730,-65152.86941268394,46.30006353929639,
0.4,4,0.6,0.2,0,16362,-68354.07357576163,36.554859190713614,
0.4,3,0.9,0.1,0,21796,-65575.6224233742,41.18417254276574,
0.4,3,1.0,0.1,1,15684,-63538.8003282316,39.75922644510865,
0.4,3,1.0,0.2,1,20594,-63215.22487913398,39.37596872681752,
0.4,4,0.6,0.1,0,16026,-68755.63612506448,37.79642348969355,
0.4,3,1.0,0.5,1,21319,-67024.25237404567,37.871954889036715,
0.4,4,0.6,0.3,1,19799,-69142.85050397369,36.78796385182068,
0.4,3,0.9,0.3,0,18743,-61929.63526295379,41.66002830257639,
0.4,3,1.0,0.3,0,19455,-63950.62432394052,39.26506030280143,
0.4,4,0.6,0.5,0,17087,-67886.72145382142,35.1906111179851,
0.4,4,0.6,0.4,0,16353,-70754.21953223756,36.95607237005606,
0.4,3,0.9,0.4,1,16698,-67680.96935623491,41.3227776279673,
0.4,1,1.0,0.5,0,12500,-64379.88434351022,61.411498297937214,
0.4,3,1.0,0.2,0,20593,-61742.04743955243,41.954070636071265,
0.4,3,1.0,0.5,0,21318,-67668.33682840121,41.04398153396323,
0.4,4,0.6,0.1,1,16027,-67183.86553112265,40.781341488007456,
0.4,2,0.6,0.3,0,13289,-66873.12794866496,55.513277599122375,
0.4,4,0.6,0.4,1,16354,-65733.95499899892,39.79114747187123,
0.4,4,0.7,0.2,1,13151,-66991.58573989224,36.78007148299366,
0.4,3,0.7,0.4,0,20256,-66675.8547786173,47.61133337998763,
0.4,4,0.7,0.2,0,13150,-66309.41284143356,38.93783778185025,
0.4,3,0.6,0.5,0,17121,-70829.6471851102,49.851648417301476,
0.4,2,0.7,0.3,1,17159,-67628.55271887647,57.2980942199938,
0.4,2,0.7,0.1,1,16089,-63148.77197547099,59.68678532121703,
0.4,4,0.7,0.3,0,16586,-64585.54183822268,40.648986105807126,
0.4,4,0.6,0.5,1,17088,-71961.38280032859,44.741346740629524,
0.4,1,1.0,0.5,1,12501,-64776.03225504913,66.74511712417006,
0.4,4,0.7,0.1,0,18023,-64351.653174419866,44.99921123404056,
0.4,3,0.7,0.5,1,22294,-69879.77407306049,55.03793205693364,
0.4,2,0.8,0.5,1,22320,-64833.83220735762,59.9032364487648,
0.4,3,0.7,0.4,1,20257,-67306.89533558518,57.83349465671927,
0.4,3,0.8,0.3,1,14298,-65963.84825398715,58.181378652807325,
0.4,3,0.8,0.1,0,22141,-64539.7838875059,59.267362031154335,
0.4,4,0.6,0.2,1,16363,-67472.92030852291,54.29094080114737,
0.4,3,0.8,0.4,0,15426,-69553.36625242718,59.987212667707354,
0.4,3,0.9,0.1,1,21797,-64679.73045902198,62.05165357142687,
0.4,4,0.8,0.3,0,20453,-67459.44030358944,40.419347923249006,
0.4,3,0.7,0.1,1,15356,-65179.41359164919,65.7504859212786,
0.4,2,1.0,0.3,0,17486,-65441.97119640664,67.66437288885936,
0.4,4,0.8,0.5,0,17742,-65808.4337383357,37.66541404277086,
0.4,4,0.8,0.5,1,17743,-66636.2663177774,37.46137272613123,
0.4,4,0.9,0.4,0,16663,-65438.358544306415,38.383688629139215,
0.4,4,1.0,0.5,0,21284,-71404.19269080945,35.20527782291174,
0.4,4,0.6,0.3,0,19798,-67743.12923050653,62.874099077656865,
0.4,4,0.9,0.4,1,16664,-65337.00466393133,39.03481008298695,
0.4,4,0.8,0.1,1,14810,-64867.495539719544,50.200661085080355,
0.4,4,1.0,0.1,1,20224,-62641.929513417286,39.00854646740481,
0.4,4,1.0,0.1,0,20223,-62725.928429665364,39.06476789107546,
0.4,4,0.9,0.5,1,20573,-69101.490439828,39.10734219988808,
0.4,4,0.7,0.4,0,15013,-68174.87644296713,56.936093600001186,
0.4,4,0.7,0.5,0,22259,-73940.66329935174,53.902472390793264,
0.4,5,0.6,0.4,0,19061,-68758.69195853628,35.47462713578716,
0.4,4,0.9,0.3,0,20108,-63892.444847483,40.419669202994555,
0.4,4,0.9,0.3,1,20109,-64626.15057979438,40.324579399079084,
0.4,4,0.7,0.4,1,15014,-69302.80060419487,54.86515507288277,
0.4,5,0.6,0.3,0,15803,-68688.78922501788,35.81276321178302,
0.4,4,0.7,0.1,1,18024,-66471.45896231507,60.992549075745046,
0.4,5,0.6,0.4,1,19062,-69560.21258396337,35.290887146256864,
0.4,4,0.9,0.1,0,14464,-62618.80264530537,41.193946993909776,
0.4,5,0.6,0.2,0,15069,-67283.8577309121,36.82578049879521,
0.4,4,0.9,0.1,1,14465,-64451.25867457172,41.19964963523671,
0.4,4,0.9,0.2,1,21464,-64692.18827717751,41.15456365374848,
0.4,5,0.6,0.1,0,14733,-65745.85669219738,37.43972596107051,
0.4,5,0.6,0.1,1,14734,-67692.67043087711,37.539736193139106,
0.4,4,0.9,0.2,0,21463,-64490.069601090654,41.56466762488708,
0.4,4,1.0,0.5,1,21285,-71239.23027559326,37.883522377349436,
0.4,4,1.0,0.2,0,20559,-63397.847288278,40.8374370331876,
0.4,3,1.0,0.1,0,15683,-62118.216836880565,69.1494067790918,
0.4,4,0.7,0.3,1,16587,-69240.41777290974,59.26068749371916,
0.4,4,1.0,0.3,1,13996,-66964.07680022881,39.279496821109205,
0.4,4,1.0,0.2,1,20560,-66780.40413702696,41.04253037087619,
0.4,5,0.6,0.5,0,14178,-69826.08442440268,37.33127123583108,
0.4,4,1.0,0.3,0,13995,-63032.4090126013,39.927382324356586,
0.4,5,0.6,0.2,1,15070,-66690.50357842959,38.49986524321139,
0.4,5,0.7,0.2,1,22114,-69548.05835717739,36.761002311017364,
0.2,4,1.0,0.1,0,12513,-62084.22632307979,235.87994542205706,
0.4,5,0.7,0.2,0,22113,-65696.18236501107,37.5041869408451,
0.4,4,1.0,0.4,1,20551,-65746.77140803203,40.45334879634902,
0.4,5,0.8,0.3,1,14843,-67207.28984035082,36.329983686096966,
0.4,5,0.8,0.3,0,14842,-67672.76030025828,37.28892372827977,
0.4,5,0.7,0.4,0,16105,-64713.59626043683,38.57005317043513,
0.4,4,1.0,0.4,0,20550,-68469.96882354196,41.87920981599018,
0.4,5,0.7,0.3,1,20976,-66285.9969248587,38.80570281017572,
0.4,4,0.7,0.5,1,22260,-68968.03059736236,58.548140961211175,
0.4,5,0.9,0.1,0,15043,-64533.691969092906,37.467921269126236,
0.4,5,0.7,0.1,0,16730,-64062.36335850158,39.72141832485795,
0.4,5,0.7,0.1,1,16731,-64885.057643442306,39.493442601989955,
0.4,5,0.8,0.1,0,13772,-63332.07742556717,38.30179398274049,
0.4,5,0.7,0.4,1,16106,-68365.4546102114,39.03903203597292,
0.4,5,0.8,0.5,0,14833,-67601.05949226173,37.84427027218044,
0.4,5,0.8,0.2,0,14108,-66813.25723184847,38.53807668713853,
0.4,5,0.8,0.4,1,18101,-67442.08512451516,38.50014505861327,
0.4,5,0.6,0.5,1,14179,-69200.38281130673,40.691520913969725,
0.4,5,0.8,0.2,1,14109,-65651.62669517258,39.27853957982734,
0.4,5,0.9,0.3,0,19288,-65960.66647938361,37.97828283114359,
0.4,5,0.9,0.4,1,12547,-68538.84341204294,37.55615123733878,
0.4,5,0.7,0.5,0,12838,-69416.57862617064,40.165516135282815,
0.4,5,0.9,0.3,1,19289,-64792.331822435524,38.55556677188724,
0.4,5,0.8,0.1,1,13773,-62071.15250201042,40.305061815306544,
0.4,5,0.9,0.1,1,15044,-66025.43756652059,39.81533325696364,
0.4,5,0.7,0.3,0,20975,-65988.38684615603,41.548968652263284,
0.5,1,0.7,0.2,1,18293,-70154.31813000479,35.02673468505964,
0.4,5,0.8,0.4,0,18100,-66242.10398880321,40.66198287066072,
0.5,1,0.6,0.5,0,13845,-73326.07170089721,35.93574682995677,
0.4,5,1.0,0.2,1,19267,-64253.99167268957,38.30457843095064,
0.4,5,0.9,0.5,1,19280,-67048.25345906908,39.17546000890434,
0.5,1,0.6,0.3,0,19853,-67926.10048358895,36.956743221729994,
0.4,5,0.8,0.5,1,14834,-66125.23432228285,41.46673507196829,
0.4,5,0.9,0.2,1,18555,-63061.10545011209,40.798574656713754,
0.4,5,0.9,0.4,0,12546,-66724.87932887873,40.758311175275594,
0.4,5,1.0,0.3,0,20000,-62704.81185954145,39.409184481948614,
0.5,1,0.6,0.2,1,13121,-67407.6734157674,38.445746406912804,
0.5,1,0.6,0.1,0,17167,-63805.10091792333,38.944169929251075,
0.5,1,0.6,0.5,1,13846,-68261.47527646317,37.73352714115754,
0.4,5,0.9,0.5,0,19279,-71815.40976253252,41.115562920924276,
0.5,1,0.6,0.1,1,17168,-65845.67749499597,39.02162488410249,
0.4,5,0.9,0.2,0,18554,-63384.655347631095,42.685931738931686,
0.5,1,0.6,0.2,0,13120,-67789.18072447233,38.90990277007222,
0.4,5,1.0,0.4,1,13259,-66378.3582869808,39.49199743522331,
0.4,5,1.0,0.1,0,17314,-68215.55727011868,40.99031137581915,
0.4,5,1.0,0.4,0,13258,-68050.55667884355,39.848213222809136,
0.5,1,0.7,0.1,1,19165,-64925.49700989989,38.256429380737245,
0.4,5,1.0,0.2,0,19266,-65021.03517815681,41.1821130188182,
0.4,5,1.0,0.3,1,20001,-65309.99955616125,40.90793554112315,
0.5,1,0.6,0.4,0,13111,-69360.96651850012,39.44828124297783,
0.5,1,0.7,0.4,0,20155,-67556.95788310669,38.69892262201756,
0.4,5,1.0,0.5,1,18376,-64354.08155750622,40.42169268289581,
0.5,1,0.7,0.1,0,19164,-65921.25947970655,39.32687298487872,
0.4,4,0.8,0.3,1,20454,-63630.73937681101,57.438304212875664,
0.5,1,0.7,0.3,1,15026,-67974.0497864811,39.54402481671423,
0.5,1,0.6,0.4,1,13112,-67197.20070448493,40.33555316692218,
0.5,1,0.7,0.5,1,19018,-71990.20476553969,37.60189361311495,
0.4,4,0.8,0.4,1,15393,-68952.06400003617,55.85360141983256,
0.5,1,0.7,0.4,1,20156,-68660.69306228774,40.15957061480731,
0.5,1,0.7,0.2,0,18292,-63754.49261783794,41.01895216293633,
0.4,4,0.8,0.2,0,17017,-64088.277371458775,63.72154833562672,
0.4,4,0.8,0.2,1,17018,-63553.66468070124,63.229501218069345,
0.4,5,1.0,0.5,0,18375,-66016.75912749571,43.51746000209823,
0.5,1,0.7,0.3,0,15025,-66026.51475740786,41.869479410815984,
0.5,1,0.8,0.1,0,17822,-67063.91585991292,39.32163255708292,
0.5,1,0.8,0.3,0,18892,-63623.15109906382,38.361952433828264,
0.5,1,0.8,0.2,1,22160,-65250.4764734968,40.13773439778015,
0.5,1,0.8,0.3,1,18893,-66989.55024835352,40.1897834171541,
0.4,4,0.9,0.5,0,20572,-64778.23862231238,57.16155989980325,
0.5,1,0.8,0.4,0,22150,-64286.16617566161,39.553301006089896,
0.4,5,1.0,0.1,1,17315,-65121.65719178833,48.20732178771868,
0.4,4,0.8,0.1,0,14809,-63059.13902629418,70.78887621685863,
0.4,5,0.6,0.3,1,15804,-63682.35331814718,55.120724638924,
0.5,1,0.9,0.1,0,17477,-67227.55960290336,37.45773620996624,
0.5,1,0.8,0.4,1,22151,-63911.1324203474,41.82797554694116,
0.4,4,0.8,0.4,0,15392,-69136.5813122995,66.99533729022369,
0.4,5,0.7,0.5,1,12839,-69540.72187540957,55.93986649112776,
0.5,1,0.6,0.3,1,19854,-65347.787761483996,51.72076530708,
0.5,1,0.9,0.2,1,16606,-66751.12306168258,42.94713447475806,
0.5,1,0.8,0.1,1,17823,-63305.1284321288,51.90279256971553,
0.5,1,1.0,0.2,0,17317,-68975.04576293097,35.70984785584733,
0.5,1,1.0,0.4,0,15692,-67357.96883893007,33.54103386634961,
0.5,1,0.9,0.4,0,16596,-67039.29620499526,45.496771757956594,
0.5,1,0.7,0.5,0,19017,-65822.03885736226,59.469876165967435,
0.5,2,0.6,0.5,1,17207,-69931.65944573365,34.53585213329643,
0.5,2,0.6,0.2,1,22099,-68354.85085513938,35.16236052988097,
0.5,2,0.6,0.5,0,17206,-70670.76898359247,36.63255225587636,
0.5,2,0.6,0.1,0,12970,-63715.644683355335,37.4960354892537,
0.5,2,0.7,0.4,0,19133,-64524.0230476015,36.37763964012265,
0.5,1,1.0,0.5,0,21217,-67586.04041216515,38.61634512199089,
0.5,2,0.6,0.4,1,20474,-69905.86397068652,37.04209490120411,
0.5,1,0.8,0.5,1,12885,-66655.894254081,55.30138636007905,
0.5,2,0.6,0.3,0,17215,-67375.51164459315,37.32835178496316,
0.5,2,0.6,0.2,0,22098,-68845.84611468684,37.393824256025255,
0.5,1,1.0,0.3,1,12435,-63807.8971323928,41.0857975371182,
0.5,2,0.7,0.3,0,14003,-66290.94183054124,38.01526120072231,
0.5,2,0.7,0.5,1,21076,-68964.6808735222,37.545425202231854,
0.5,2,0.7,0.5,0,21075,-67084.50654615554,38.73169909277931,
0.5,2,0.7,0.2,1,17271,-63383.20031722985,39.22665289789438,
0.5,1,0.9,0.5,0,17330,-65054.48917784801,50.32483864063397,
0.5,2,0.7,0.1,1,18143,-67145.85275994561,39.49110654881224,
0.5,2,0.7,0.3,1,14004,-65526.11418436642,39.36367309698835,
0.5,2,0.8,0.4,1,21129,-70798.03806843764,37.29909544810653,
0.5,2,0.8,0.4,0,21128,-66953.56478127211,37.732471394818276,
0.5,1,0.9,0.3,1,13339,-63972.35479653657,55.101417707279325,
0.5,2,0.8,0.3,1,17871,-65463.08674518968,38.208804476074874,
0.5,2,0.9,0.2,1,12409,-68469.29427623429,37.48087630281225,
0.5,2,0.8,0.2,0,21137,-66269.03537640972,39.5954398852773,
0.5,2,0.9,0.3,1,17526,-67572.59826951107,36.66534026293084,
0.5,1,1.0,0.4,1,15693,-63073.93581365948,43.33548536384478,
