crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,mean,std,count
0.4,5,0.6,0.5,-123933.03564933564,1651.8368400266972,2
0.6,4,0.9,0.3,-123940.09480914938,223.45881165284692,2
0.6,3,0.7,0.5,-123962.05143149229,1444.1682332231344,2
0.3,2,0.6,0.3,-123970.02616050614,1825.6101240760122,2
0.6,2,0.9,0.5,-123975.76610951977,1874.024849071068,2
0.6,4,0.7,0.1,-123987.40001442094,2169.594042814991,2
0.6,4,0.6,0.2,-124008.08222049315,2334.9755901108783,2
0.3,1,0.6,0.3,-124048.08171901612,132.8092126548854,2
0.5,2,0.9,0.2,-124050.71812294732,2054.1276612224,2
0.3,5,0.6,0.1,-124055.15900441032,2367.446805220366,2
0.4,2,1.0,0.5,-124061.52712727149,1165.1381357948562,2
0.5,3,0.6,0.3,-124070.55850826534,1991.9305052102873,2
0.5,2,0.7,0.2,-124073.27540649739,345.4082770488742,2
0.5,1,0.6,0.5,-124076.43872326138,435.5254782612327,2
0.2,2,0.7,0.5,-124088.48166964672,934.0865506036445,2
0.4,2,0.6,0.2,-124098.42976830255,1411.7420430095003,2
0.5,3,0.6,0.1,-124102.71561991896,2036.4783165975853,2
0.6,5,0.9,0.3,-124115.42559861852,2351.3279503299655,2
0.2,1,0.8,0.4,-124119.55074766514,3693.456282380517,2
0.5,3,0.9,0.4,-124123.50096541672,261.52046665920795,2
0.3,3,0.7,0.2,-124127.67589165665,2014.8910191915945,2
0.4,1,1.0,0.3,-124130.72347394754,1707.8245825313177,2
0.3,1,0.6,0.5,-124135.8234748136,1514.87925077965,2
0.2,2,0.8,0.3,-124142.92908426942,1007.7699975552447,2
0.3,5,0.6,0.4,-124147.14090756774,1353.9981707083573,2
0.4,2,0.7,0.3,-124148.7146760187,4183.713921063464,2
0.6,1,0.6,0.5,-124157.96091234818,770.7791665776832,2
0.4,1,0.8,0.5,-124174.02871976189,1319.9598195720541,2
0.4,4,0.7,0.2,-124196.18747616686,2858.0428349097697,2
0.5,4,0.9,0.3,-124200.55578384496,3054.5291170525925,2
0.4,3,1.0,0.5,-124207.76662435486,1317.2779174800883,2
0.4,4,0.7,0.4,-124220.21712266628,1308.5547041968855,2
0.5,4,1.0,0.5,-124222.22188434761,992.5951672630326,2
0.5,1,1.0,0.2,-124223.28567042339,223.65279317695524,2
0.5,4,0.6,0.2,-124224.19285577993,1960.6909751960568,2
0.4,5,0.6,0.3,-124224.51606310726,3180.1286348872,2
0.6,2,0.7,0.4,-124235.32180599406,466.945306833856,2
0.4,1,0.6,0.3,-124236.36656748381,1355.5930461591847,2
0.3,1,0.7,0.4,-124253.29077049723,4161.1896991686335,2
0.2,1,0.6,0.1,-124273.17284712076,646.1652457102589,2
0.4,3,0.7,0.2,-124294.10950537157,1278.4663154455702,2
0.4,4,0.7,0.1,-124309.20668879575,2299.996492431417,2
0.6,1,0.6,0.2,-124309.76324892702,4798.824398053239,2
0.5,4,0.8,0.3,-124312.94605498975,587.8963343647022,2
0.6,3,0.9,0.5,-124315.31375916232,3153.6446844247052,2
0.2,5,0.6,0.1,-124318.07228670546,268.82418389975294,2
0.3,1,0.9,0.5,-124336.54470396554,835.5602031343805,2
0.4,1,0.7,0.3,-124346.84494737643,2791.2419261478735,2
0.6,5,0.9,0.5,-124348.9405005149,425.3818976855671,2
0.2,5,0.9,0.5,-124350.51715364572,3366.7420500282096,2
0.2,1,1.0,0.5,-124356.20420452475,2381.9301284118164,2
0.6,2,0.6,0.1,-124363.10244581269,129.65184158651013,2
0.2,4,1.0,0.5,-124368.95643882133,684.8011447069941,2
0.4,2,0.7,0.5,-124398.39251338414,1539.7258107650136,2
0.5,1,0.6,0.2,-124400.38807208207,2722.981579863513,2
0.2,2,0.9,0.5,-124409.66011157469,501.1991387696988,2
0.2,4,0.8,0.4,-124409.8306314265,2627.6034999706776,2
0.6,3,0.7,0.3,-124425.95592123759,795.5840917413851,2
0.5,2,0.9,0.4,-124433.30249430964,1255.5684592164855,2
0.3,2,0.7,0.3,-124448.7712467644,2126.1815805678584,2
0.4,4,0.6,0.2,-124466.08072263318,230.40887986403635,2
0.5,1,0.8,0.5,-124469.86413801622,863.7676494084789,2
0.5,4,0.9,0.5,-124472.1687604778,1769.3007499678602,2
0.5,4,0.6,0.1,-124487.86359415471,284.97907623879127,2
0.3,3,0.9,0.3,-124489.86429266259,535.6794724357969,2
0.4,3,0.9,0.5,-124498.0612314723,1355.5501326300912,2
0.3,3,0.7,0.3,-124518.3905566062,3058.1569267311233,2
0.4,1,0.7,0.4,-124521.80557006129,1584.802757747736,2
0.6,2,0.8,0.2,-124525.7036143379,1566.664113939238,2
0.2,2,0.7,0.3,-124529.32257539005,974.2776354955346,2
0.3,3,0.7,0.4,-124542.61459618057,280.0974465310907,2
0.4,2,0.6,0.5,-124557.86212972441,2990.3262241649677,2
0.6,3,0.9,0.3,-124594.87559536698,477.46750565673204,2
0.5,4,0.9,0.4,-124604.46802815096,1158.606685949647,2
0.2,2,0.6,0.2,-124618.51328283061,1902.2881822954296,2
0.5,3,0.9,0.2,-124620.46010051269,1115.5379645257194,2
0.5,1,0.7,0.4,-124623.20077599454,571.04811658104,2
0.5,3,0.9,0.5,-124624.40709511933,53.27338908462406,2
0.5,1,0.9,0.5,-124628.22001648284,3141.1785636331074,2
0.4,2,0.9,0.5,-124629.74658214286,2358.399765194299,2
0.3,1,0.9,0.1,-124631.77316432839,1170.868050468802,2
0.6,3,0.8,0.3,-124655.3191907386,2716.7922604783143,2
0.3,5,0.7,0.3,-124669.42345769255,3511.5001022576052,2
0.6,1,0.9,0.5,-124711.65209923123,1384.0490716587205,2
0.4,3,0.8,0.4,-124718.57878169662,1631.151203352603,2
0.3,4,0.9,0.5,-124735.17244150388,1195.7744003028488,2
0.5,4,0.6,0.3,-124748.27537060567,2355.5600281930037,2
0.3,4,0.6,0.5,-124749.52681383124,346.4212482548982,2
0.3,3,0.8,0.5,-124759.842675086,358.97770327648965,2
0.6,1,0.7,0.5,-124773.20453970731,2738.591329509375,2
0.4,4,0.6,0.4,-124793.11179951645,845.8735198878979,2
0.5,5,0.6,0.4,-124801.3635069945,1430.4848580892956,2
0.6,1,0.7,0.4,-124808.75341475458,3256.932829858813,2
0.2,3,0.8,0.5,-124819.71354576506,2226.241207783024,2
0.6,2,0.6,0.2,-124830.29338128648,431.2335581789551,2
0.2,3,0.9,0.5,-124845.88471346497,1207.7452450768976,2
0.3,2,0.7,0.5,-124849.54189720968,681.8976195056717,2
0.6,3,0.7,0.1,-124873.97767072567,429.28973389619455,2
0.4,5,0.7,0.3,-124877.54175864774,69.45466973302719,2
0.2,2,1.0,0.5,-124877.83093828276,1437.1333553007876,2
0.6,3,1.0,0.5,-124889.55514579642,2310.408099518868,2
0.4,1,0.6,0.4,-124900.11654700103,761.5184967583881,2
0.4,1,0.6,0.1,-124900.68649387459,2482.121863703408,2
0.3,1,0.6,0.4,-124907.88987964686,4352.30224202726,2
0.6,5,0.6,0.1,-124913.4875387269,1206.253585131597,2
0.5,2,0.6,0.4,-124962.11796331542,1689.2524657118993,2
0.2,2,0.6,0.1,-125017.15698841427,4282.369434223917,2
0.6,4,0.7,0.4,-125040.13459217359,434.839453255963,2
0.3,4,0.8,0.5,-125040.55578449878,1061.8445753453718,2
0.6,3,0.8,0.4,-125063.31635142976,3155.6253031274864,2
0.5,2,0.7,0.5,-125066.05795729446,2235.998419935308,2
0.5,4,0.7,0.3,-125071.88272163208,1355.2378545186964,2
0.2,2,0.7,0.4,-125074.31972330343,2246.636434267687,2
0.5,3,0.6,0.2,-125086.55008767586,212.66969974921074,2
0.2,5,0.6,0.2,-125103.87882009367,63.186294759319544,2
0.3,2,0.8,0.4,-125112.11155305002,1295.8033710196503,2
0.3,2,0.7,0.2,-125123.17007923436,114.74234906843056,2
0.2,1,0.7,0.2,-125133.81977680101,2627.407929593537,2
0.2,3,0.6,0.3,-125136.48054941173,454.02498868292776,2
0.4,2,0.8,0.5,-125141.30908489904,898.0667746204302,2
0.4,5,0.8,0.5,-125152.6472789231,2463.308148353258,2
0.5,2,0.6,0.2,-125158.72887701777,935.2379336447958,2
0.4,4,0.7,0.5,-125174.74764679372,1319.387714966391,2
0.2,3,0.7,0.3,-125189.7507172481,1660.1024772907338,2
0.6,1,1.0,0.4,-125208.15303256296,1764.5202190138175,2
0.2,5,1.0,0.5,-125217.95156292606,571.8312629008021,2
0.3,4,1.0,0.5,-125234.96941959811,5075.032261774478,2
0.4,4,0.9,0.4,-125244.34672410687,3481.051384130348,2
0.5,5,0.7,0.4,-125258.28640092578,2574.3728005860708,2
0.2,1,0.8,0.5,-125267.78471325975,172.98252632299713,2
0.5,3,0.7,0.2,-125292.89485450447,510.18264141639827,2
0.6,4,0.8,0.4,-125314.3973185952,1536.1159675758954,2
0.6,2,0.7,0.5,-125339.37713998117,765.8145688502616,2
0.2,2,0.6,0.5,-125347.47346471713,152.42466522111332,2
0.6,3,0.8,0.1,-125351.86868515136,2522.516159187317,2
0.5,5,0.8,0.3,-125361.64476308232,35.42651656211811,2
0.6,4,0.6,0.1,-125375.10271367255,3680.2617148673976,2
0.6,2,0.8,0.4,-125383.79825662154,1176.2834614038127,2
0.6,5,0.6,0.4,-125403.98622601747,3590.229857488474,2
0.4,2,0.8,0.4,-125405.61708881674,622.9344509744835,2
0.6,5,0.8,0.4,-125406.01585328362,3295.142267331692,2
0.4,3,0.8,0.5,-125438.24687778557,1005.5705084157171,2
0.5,5,0.6,0.1,-125453.52641007087,977.4316575448489,2
0.5,5,0.6,0.5,-125468.73825072241,179.51234817485914,2
0.6,5,1.0,0.5,-125478.23288056711,383.2592480281092,2
0.6,2,0.7,0.3,-125502.90296607584,1266.845224906742,2
0.2,4,0.6,0.5,-125510.88522417768,302.7508867174879,2
0.5,3,1.0,0.4,-125511.58998136222,1984.7443891157948,2
0.2,2,0.8,0.4,-125519.68160298312,3822.741533710629,2
0.4,3,0.6,0.4,-125524.41048159642,931.4200507372874,2
0.3,3,0.6,0.5,-125527.2129371717,1035.5173848721545,2
0.3,5,0.6,0.5,-125542.4925493041,93.50609883139799,2
0.6,4,1.0,0.5,-125597.9306347269,1088.7481846771843,2
0.5,5,0.7,0.3,-125602.49375003268,106.99398672676791,2
0.4,3,0.7,0.4,-125616.66951059656,2796.667586009261,2
0.5,3,0.6,0.5,-125621.1713177154,887.6654670600443,2
0.3,5,0.6,0.3,-125624.2277858172,3391.3675676942307,2
0.6,5,0.6,0.3,-125640.25066495212,1024.9064405441425,2
0.4,5,0.6,0.4,-125657.68613656574,1668.5436967626526,2
0.6,2,1.0,0.5,-125663.30285656355,2753.9729635529025,2
0.5,3,0.7,0.4,-125687.25802910476,873.3550428541442,2
0.5,3,1.0,0.5,-125719.01959484202,1470.598705544141,2
0.5,2,0.7,0.4,-125723.49288180671,1386.727936845883,2
0.3,2,0.6,0.4,-125727.99170265495,948.6821360822502,2
0.6,4,0.8,0.3,-125781.06666015204,105.79948060655454,2
0.4,4,1.0,0.5,-125789.06589005637,1919.3682077849871,2
0.3,4,0.7,0.4,-125793.41357714628,225.80315763810952,2
0.6,3,0.6,0.3,-125815.8438166606,44.43404895856079,2
0.6,5,0.8,0.3,-125858.39256794025,3297.938127751868,2
0.5,3,0.7,0.5,-125888.99169690764,1701.0749311089771,2
0.2,3,0.6,0.5,-125903.01699253023,398.05618797708024,2
0.4,4,0.6,0.5,-125933.2148272973,437.4218753392867,2
0.5,1,0.7,0.5,-126036.18287510629,3710.673342249886,2
0.6,5,0.8,0.5,-126060.63081027873,257.0901918337326,2
0.5,5,0.7,0.5,-126089.5717342742,2516.2708401459813,2
0.6,4,0.8,0.5,-126150.76381524338,1589.9387230897162,2
0.4,1,0.7,0.5,-126153.60341490118,464.1417719956358,2
0.2,4,0.6,0.1,-126165.03259194923,1658.7074912976148,2
0.6,1,0.8,0.5,-126195.17388902926,2950.29487593356,2
0.5,3,0.8,0.5,-126212.21886262065,1394.56136779779,2
0.5,3,0.6,0.4,-126263.49431168202,528.8325728221944,2
0.6,4,0.6,0.4,-126272.45131704955,565.1915025069675,2
0.2,5,0.6,0.5,-126286.15061862337,188.32704938845433,2
0.6,4,0.6,0.5,-126407.95525449485,944.6982154665591,2
0.6,5,0.7,0.4,-126414.91002894961,1475.5836836949338,2
0.4,2,0.7,0.4,-126443.05755139669,1132.6157863920087,2
0.3,2,0.8,0.5,-126452.43666255685,1677.6235861797659,2
0.3,2,0.9,0.5,-126453.99711790646,164.8518110117804,2
0.2,5,0.6,0.3,-126454.66297558029,859.3456265135474,2
0.6,2,0.6,0.4,-126467.06750478191,341.2521824059168,2
0.5,4,0.7,0.5,-126474.7607633011,2384.9511287993423,2
0.5,1,0.6,0.4,-126488.76435424174,174.4778340054986,2
0.5,3,0.8,0.3,-126507.87103875732,1195.2859360932366,2
0.3,4,0.8,0.4,-126521.9260980114,867.997477554722,2
0.3,4,0.6,0.3,-126523.51666607312,16.94755898699935,2
0.4,5,0.7,0.5,-126523.56398814169,1153.2693416728464,2
0.6,5,0.6,0.5,-126558.00074943091,1029.1762536573428,2
0.3,2,0.6,0.5,-126581.50608294686,1623.5717309202607,2
0.6,3,0.6,0.4,-126611.51528692448,306.2079587517836,2
0.5,4,0.6,0.4,-126615.57092018568,746.2262329698117,2
0.4,1,0.9,0.5,-126623.23495280024,1277.7192717202875,2
0.2,1,0.6,0.5,-126644.68106307276,106.42106811815188,2
0.5,4,0.8,0.4,-126786.17285248158,32.95922478564027,2
0.5,5,0.8,0.4,-126922.09766770847,2105.1811797410896,2
0.4,1,0.6,0.5,-126985.34252622454,583.9160054878522,2
0.5,4,0.6,0.5,-127027.89435101298,644.8252885311172,2
0.6,2,0.8,0.5,-127106.12816431056,1074.9880303211012,2
0.5,2,0.6,0.5,-127139.25230821232,3083.305246204387,2
0.3,1,0.7,0.5,-127393.65133199672,869.3915541804149,2
0.6,4,0.7,0.5,-127473.71672921273,1675.0118681519216,2
0.6,1,0.6,0.4,-127539.92885720305,507.1243822148353,2
0.2,4,0.6,0.4,-127555.40223499705,1167.0150142359512,2
0.4,3,0.6,0.5,-128113.86712934737,218.5568006410746,2
0.6,3,0.6,0.5,-128359.2575800147,1406.6215260743654,2
