crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,repeat,seed,best_score,elapsed_sec,error
0.2,3,1.0,0.5,1,20907,-123686.13109574109,53.49949054419994,
0.2,4,0.7,0.2,1,17313,-118641.64735037556,53.39457533461973,
0.2,2,0.6,0.3,1,13503,-118686.81466490004,54.637325673829764,
0.2,1,0.7,0.1,1,16238,-118237.18406401703,54.89372753305361,
0.2,2,0.7,0.5,0,13452,-123427.98273549971,54.74055230198428,
0.2,1,0.9,0.1,0,12678,-119685.2378448637,55.27169303689152,
0.2,1,0.9,0.5,0,20915,-123762.30776219648,55.29323787940666,
0.2,4,0.7,0.3,1,18047,-122520.54833688577,54.25006001861766,
0.2,4,0.9,0.5,0,14478,-122673.92240866531,54.31623278418556,
0.2,2,0.9,0.5,0,19893,-124764.0614213236,55.90122357290238,
0.2,3,0.7,0.3,1,16209,-126363.62043640496,56.08539391402155,
0.2,1,0.8,0.3,0,15179,-123636.51054656363,56.97220540698618,
0.2,1,0.9,0.4,1,20182,-119801.30296095752,56.97625156817958,
0.2,3,1.0,0.3,0,13617,-121239.31729044854,56.239318408071995,
0.2,1,1.0,0.1,1,16566,-121521.19918610936,57.76179537316784,
0.2,2,0.9,0.1,1,21657,-118091.63665257634,57.83263136912137,
0.2,1,0.9,0.1,1,12679,-121487.92793450515,58.282072068192065,
0.2,1,1.0,0.3,1,20338,-120569.05541590111,59.00062326202169,
0.2,1,0.8,0.1,0,21407,-116076.09617320503,59.24649973306805,
0.2,1,0.9,0.3,1,19626,-121188.73110923932,60.18865374196321,
0.2,3,0.8,0.4,1,15015,-124615.54044260026,59.47410291014239,
0.2,1,1.0,0.3,0,20337,-123524.51073802348,60.96431581676006,
0.2,2,0.7,0.3,0,18987,-123840.40425257276,61.41126460023224,
0.2,1,0.9,0.4,0,20181,-121540.10478637663,61.511285070795566,
0.2,2,0.8,0.5,0,15447,-121605.09965712178,64.50532377604395,
0.2,1,1.0,0.2,0,15693,-116602.44828005445,64.85428244713694,
0.2,1,1.0,0.1,0,16565,-116253.03693716331,65.22938190959394,
0.2,1,0.9,0.2,0,21806,-119981.51098516569,66.20618855999783,
0.2,1,0.9,0.5,1,20916,-121154.55357938595,69.23061762191355,
0.2,3,0.8,0.5,0,17364,-126393.90380034536,70.07677552429959,
0.2,1,0.9,0.2,1,21807,-116737.2914562532,71.68759184004739,
0.2,4,0.7,0.2,0,17312,-122799.82397467493,72.29055088711902,
0.2,3,0.9,0.2,1,18997,-119867.38618457687,74.21154516609386,
0.2,4,0.6,0.2,0,20268,-121554.45379020019,79.85880484478548,
0.2,4,0.9,0.1,1,18627,-117995.3270658912,79.81143946480006,
0.2,3,0.7,0.1,0,17645,-122264.95758279093,86.19117967225611,
0.2,5,0.6,0.1,0,14321,-124508.15969008791,43.42380822915584,
0.2,4,1.0,0.4,1,14713,-122088.3507436574,45.37034583278,
0.2,5,0.7,0.4,0,16266,-123086.75283947267,43.315192359965295,
0.2,5,0.6,0.1,1,14322,-124127.98488332299,45.60522403893992,
0.2,5,0.6,0.2,1,19232,-125059.1993625913,45.40458382572979,
0.2,5,0.8,0.4,0,18261,-124381.20007428054,43.20688260206953,
0.2,5,0.6,0.4,1,19223,-121939.7540283107,45.3459581816569,
0.2,5,0.8,0.1,1,13361,-123802.53584754329,44.069473524112254,
0.2,5,0.6,0.5,0,19956,-126152.98328491994,45.67840126808733,
0.2,5,0.7,0.2,0,14403,-125085.8953943728,45.261768631171435,
0.2,5,0.8,0.2,0,18270,-123870.05754236071,44.40893756505102,
0.2,5,0.6,0.3,1,18094,-127062.31209547102,46.15900596417487,
0.2,4,1.0,0.4,0,14712,-122136.00946124908,48.95349045563489,
0.2,4,1.0,0.3,1,15200,-123830.36194890141,49.258419937919825,
0.2,5,0.9,0.5,0,21569,-121969.87101956487,43.323169191833586,
0.2,5,0.6,0.2,0,19231,-125148.55827759605,47.07579454127699,
0.2,5,0.9,0.4,1,12708,-126912.30868570674,43.76099345833063,
0.2,5,0.6,0.3,0,18093,-125847.01385568957,47.1100061587058,
0.2,4,1.0,0.2,0,12849,-120338.89222731219,50.17186539294198,
0.2,5,0.9,0.4,0,12707,-120810.09551628729,44.06564121134579,
0.2,5,0.7,0.5,0,15128,-120781.40870484115,46.63135094707832,
0.2,4,1.0,0.5,0,13574,-123884.7289056347,49.35301320441067,
0.2,4,1.0,0.1,1,12514,-116118.45261672829,51.40440907003358,
0.2,5,0.7,0.3,1,15138,-123155.71256719733,47.37003086786717,
0.3,1,0.6,0.3,0,22143,-123954.17142414379,43.608568554744124,
0.2,5,0.8,0.5,0,17123,-125212.49303589117,46.560635230038315,
0.2,4,1.0,0.3,0,15199,-121731.61112284416,51.80583828501403,
0.2,5,0.8,0.4,1,18262,-122525.32997921818,47.24165470292792,
0.2,5,0.9,0.3,0,21578,-122932.71924952358,46.37543965224177,
0.2,4,1.0,0.2,1,12850,-116632.22266797959,52.928030705079436,
0.2,5,1.0,0.2,0,13428,-119889.4352149417,46.27804486872628,
0.2,5,1.0,0.4,0,21803,-125825.006832894,46.1646191207692,
0.2,5,0.8,0.5,1,17124,-120354.75477650332,47.91301757330075,
0.2,5,0.7,0.3,0,15137,-124321.26374530116,49.57925287494436,
0.2,5,0.9,0.1,1,14632,-117515.26629988443,48.0791729609482,
0.2,5,0.7,0.1,1,12982,-118091.55641206926,49.92992230085656,
0.2,5,1.0,0.5,0,14153,-124813.60579923444,46.50496508926153,
0.3,1,0.6,0.4,0,17273,-127985.43230875774,45.68499904498458,
0.2,5,0.8,0.2,1,18271,-122482.8831856207,48.75772141199559,
0.2,5,0.7,0.4,1,16267,-122834.0410568389,49.73347817314789,
0.2,5,0.8,0.3,0,17132,-121796.30231481694,48.99137995392084,
0.2,5,1.0,0.1,1,18519,-116735.20623059582,47.451702271122485,
0.2,5,0.6,0.4,0,19222,-122991.11320092452,51.026874762028456,
0.3,1,0.6,0.2,0,15410,-120258.4059865998,46.585649161133915,
0.2,5,1.0,0.5,1,14154,-125622.29732661767,47.247483304701746,
0.2,5,0.7,0.1,0,12981,-119921.41617627966,50.81841452419758,
0.3,1,0.7,0.4,0,12445,-127195.69622458301,44.97323964908719,
0.3,1,0.8,0.1,1,17411,-124084.13940890315,44.516537906136364,
0.2,5,0.9,0.5,1,21570,-126731.16328772657,48.29669051012024,
0.2,5,0.9,0.3,1,21579,-121024.87146022379,48.96300894487649,
0.2,5,0.9,0.2,0,12716,-121882.34215397554,49.83932413626462,
0.3,1,0.6,0.5,1,16136,-123064.6420839085,47.37182744871825,
0.3,1,0.7,0.2,0,14070,-120131.92087506763,47.312545293942094,
0.2,5,1.0,0.3,0,15465,-122912.89584289459,49.20389365311712,
0.3,1,0.6,0.2,1,15411,-122995.55458956325,48.59469712199643,
0.2,5,0.8,0.3,1,17133,-122712.65121561753,51.37216131808236,
0.3,1,0.6,0.1,0,18371,-124109.4338880344,49.481170158833265,
0.2,5,0.7,0.2,1,14404,-120074.90363018189,53.120138734113425,
0.3,1,0.7,0.5,0,13179,-126778.89866852945,47.188819124829024,
0.2,5,1.0,0.1,0,18518,-114586.41892368482,50.44299832498655,
0.2,5,0.7,0.5,1,15129,-122303.50080586843,52.69955674698576,
0.3,1,0.7,0.4,1,12446,-121310.88531641147,47.277810632716864,
0.3,1,0.6,0.5,0,16135,-125207.00486571867,48.93833230016753,
0.3,1,0.7,0.3,1,19188,-123545.88711601733,47.95005619432777,
0.2,5,1.0,0.2,1,13429,-119054.16534662904,50.308585888240486,
0.3,1,0.9,0.3,0,15628,-121520.15595316993,45.24890399025753,
0.2,5,0.9,0.2,1,12717,-113913.83327778846,51.52245417609811,
0.2,3,1.0,0.1,1,19846,-122093.57443772702,99.29584831092507,
0.3,1,0.7,0.1,0,15415,-123084.63624166409,49.489171027671546,
0.2,4,1.0,0.5,1,13575,-124853.18397200797,56.211810330394655,
0.3,1,0.9,0.2,1,18896,-122643.47430506321,46.44355989899486,
0.3,1,0.8,0.3,0,21182,-124728.46715735177,47.67108786897734,
0.3,1,0.6,0.1,1,18372,-117866.34551603068,51.307695449795574,
0.3,1,0.6,0.4,1,17274,-121830.34745053596,51.14418147876859,
0.3,1,0.7,0.5,1,13180,-128008.40399546399,49.88774245418608,
0.3,1,0.7,0.1,1,15416,-122318.64716681214,51.45212345989421,
0.3,1,1.0,0.3,1,16341,-121711.05470780657,45.6485716230236,
0.2,5,1.0,0.4,1,21804,-120972.18646694181,53.1135366470553,
0.3,1,0.7,0.3,0,19187,-120551.73271067112,51.3849933790043,
0.3,1,0.8,0.5,1,18350,-124158.75869715426,49.04146647686139,
0.3,1,0.9,0.5,1,19621,-124927.37498969147,47.91821747412905,
0.3,1,0.9,0.1,0,18681,-123803.84442596725,48.97841387381777,
0.3,1,0.8,0.2,1,19241,-125430.11540931596,50.28275207802653,
0.3,1,0.9,0.4,1,20759,-125718.68703963903,48.808184798806906,
0.3,1,0.9,0.3,1,15629,-121830.64741821874,49.388217464089394,
0.2,5,1.0,0.3,1,15466,-121874.64043212996,54.69483489310369,
0.3,1,0.9,0.1,1,18682,-125459.70190268957,50.47066522017121,
0.2,5,0.9,0.1,0,14631,-119010.50996568245,57.01067693391815,
0.3,1,0.9,0.2,0,18895,-121093.1142000776,50.64402163121849,
0.3,2,0.6,0.1,0,15733,-124675.61086624589,46.16372747113928,
0.3,1,0.8,0.4,1,14441,-124482.55249779207,52.597931197844446,
0.3,1,1.0,0.1,0,12568,-120381.18896307975,51.822583955712616,
0.3,1,0.9,0.5,0,19620,-123745.71441823962,52.64204362826422,
0.3,1,1.0,0.2,1,12783,-118078.3634107017,51.62151029892266,
0.2,5,0.8,0.1,0,13360,-123192.07180670998,61.556421713903546,
0.3,1,0.9,0.4,0,20758,-121259.21488247052,54.26413215883076,
0.2,3,0.7,0.5,1,13498,-123441.64984219792,108.68838003184646,
0.2,5,0.6,0.5,1,19957,-126419.3179523268,64.4398627160117,
0.3,2,0.6,0.2,0,14388,-122121.95249277748,52.84849337907508,
0.3,1,0.8,0.3,1,21183,-122215.33243736383,60.509463616646826,
0.3,1,0.7,0.2,1,14071,-123146.1275133677,63.55686247581616,
0.3,1,0.8,0.2,0,19240,-120748.98387275312,62.06255213636905,
0.3,1,0.8,0.1,0,17410,-122744.98184003189,62.80684237321839,
0.3,2,0.6,0.5,0,21368,-125433.46750227036,52.82435019966215,
0.3,1,0.6,0.3,1,22144,-124141.99201388845,67.61003379197791,
0.2,3,0.9,0.5,1,21811,-125699.88956620463,117.46476221410558,
0.3,1,1.0,0.3,0,16340,-121107.50068064775,64.03372217295691,
0.3,2,0.6,0.5,1,21369,-127729.54466362337,54.963125293143094,
0.3,1,1.0,0.1,1,12569,-117049.27207032048,65.26952007459477,
0.3,1,1.0,0.2,0,12782,-120702.87458782239,65.61075160233304,
0.3,2,0.6,0.4,1,16252,-125057.17213104064,57.945111497770995,
0.3,1,0.8,0.5,0,18349,-122624.40961679656,68.87471868330613,
0.3,1,1.0,0.4,1,21471,-120026.83949429731,65.4877470228821,
0.3,2,0.6,0.2,1,14389,-122603.91421148337,66.98323903791606,
0.3,2,0.7,0.5,1,16541,-125331.71632803712,40.58907053200528,
0.3,2,0.6,0.4,0,16251,-126398.81127426923,66.85622169729322,
0.3,1,0.8,0.4,0,14440,-121798.93399702093,78.11761967884377,
0.3,2,0.6,0.3,1,19506,-125260.9274590431,70.68477908102795,
0.3,2,0.6,0.3,0,19505,-122679.12486196918,72.94603504473343,
0.3,2,0.8,0.5,0,18535,-127638.69567662306,42.576550756115466,
0.3,2,0.8,0.4,1,15291,-126028.38290378242,43.693713017739356,
0.2,4,0.8,0.3,1,20042,-123878.39600542007,134.2593531277962,
0.3,2,0.7,0.5,0,16540,-124367.36746638226,47.25265408307314,
0.3,3,0.7,0.3,1,22212,-126680.83405743039,38.998410179745406,
0.3,1,1.0,0.5,0,13507,-122267.07035735206,78.4730538148433,
0.3,2,0.9,0.3,1,19816,-118972.89465229044,43.963748638983816,
0.3,2,0.8,0.2,1,13428,-123350.28433013627,45.973769191186875,
0.3,2,0.7,0.1,0,21218,-122999.00633098368,67.7699952609837,
0.3,2,0.8,0.3,1,20161,-121418.37172614908,45.58683526702225,
0.3,2,0.6,0.1,1,15734,-123049.77781048247,77.03599959192798,
0.3,2,0.9,0.4,0,16561,-123981.0496787205,44.395317499060184,
0.3,2,0.8,0.5,1,18536,-125266.17764849063,45.27713945321739,
0.3,2,0.8,0.3,0,20160,-124319.00632447774,46.59376859944314,
0.3,1,1.0,0.5,1,13508,-122866.2947762587,79.2826488041319,
0.3,2,0.7,0.2,0,21432,-125042.0349861188,67.05484898434952,
0.3,2,0.9,0.5,1,21679,-126570.56495136375,45.50006145099178,
0.3,3,0.6,0.3,1,15424,-125005.48414607422,43.00074361823499,
0.3,3,0.6,0.5,0,15414,-124794.99157229204,43.58113132789731,
0.3,2,0.8,0.4,0,15290,-124195.84020231765,48.70668532093987,
0.3,2,0.8,0.1,1,16389,-119954.43027290683,50.04620797978714,
0.3,2,0.9,0.2,0,17873,-120243.37688822842,48.57418968388811,
0.3,2,1.0,0.5,1,15566,-124654.14514445396,45.09447849076241,
0.3,2,0.9,0.5,0,21678,-126337.42928444914,47.36127415206283,
0.3,2,1.0,0.2,0,18585,-125041.94006298862,46.99685011804104,
0.3,3,0.6,0.2,0,14689,-122485.1786277098,45.30241890111938,
0.3,2,0.8,0.1,0,16388,-118935.04499305594,51.602287149988115,
0.3,2,1.0,0.1,0,19930,-121331.06003100704,47.9386260798201,
0.3,3,0.7,0.1,0,16350,-122687.47471219195,45.35834930790588,
0.3,2,1.0,0.3,0,13702,-124815.18865721137,48.09249438904226,
0.3,3,0.8,0.1,1,13393,-122468.99083531612,44.03098381496966,
0.3,3,0.6,0.1,1,14354,-121445.756550259,46.88049768470228,
