crossover_proportion,crossover_edges,mutation_prob,elitism_proportion,mean,std,count
0.5,3,0.7,0.1,-65733.19828451384,688.4354616980108,2
0.2,2,1.0,0.4,-65753.97330477962,1014.2900486567113,2
0.2,3,0.9,0.2,-65755.29588041338,709.8825005710153,2
0.3,3,0.8,0.2,-65757.78104252851,2371.9911743564694,2
0.2,3,0.8,0.2,-65771.38722992642,1896.9089966824308,2
0.4,2,0.8,0.5,-65771.75203071548,1326.4189346112569,2
0.5,3,0.8,0.1,-65784.86233455608,6.947911954238698,2
0.6,1,0.9,0.4,-65819.04524589994,507.7244160027033,2
0.5,3,0.9,0.2,-65837.45757493694,492.4147373646289,2
0.4,2,0.6,0.1,-65837.67538606089,491.70920171309706,2
0.3,4,0.7,0.1,-65855.5535367431,7.1422344760631615,2
0.3,2,0.9,0.3,-65858.29408166627,65.37182415784919,2
0.3,1,0.9,0.3,-65871.52288453626,1558.0751839558484,2
0.4,3,0.9,0.5,-65900.01607189584,3422.715668683263,2
0.5,2,0.7,0.3,-65908.52800745383,540.8148150491588,2
0.2,5,0.6,0.3,-65920.25042814945,3359.978383130531,2
0.5,3,0.9,0.1,-65921.09022043567,231.8719645118515,2
0.5,4,0.7,0.1,-65926.87847095547,337.88614539869354,2
0.6,2,1.0,0.3,-65931.8118044296,99.74076279128496,2
0.5,3,0.8,0.2,-65932.74044716924,1235.6608921423383,2
0.4,1,0.7,0.1,-65942.85808868599,1096.7485583547896,2
0.4,3,1.0,0.4,-65948.59848044111,1450.7764966007774,2
0.2,2,0.6,0.2,-65955.82507239559,1927.0844876129727,2
0.5,4,0.6,0.1,-65960.36726332433,2351.812738736594,2
0.2,4,0.6,0.2,-65967.66791123591,3022.738106667162,2
0.6,4,1.0,0.4,-65975.95312525902,1596.135799093287,2
0.3,1,0.7,0.5,-65990.20194477146,1939.4078072219704,2
0.4,1,0.6,0.4,-66013.47961496725,1900.889352907801,2
0.5,3,0.9,0.3,-66014.7156187772,1985.7023660312577,2
0.5,2,1.0,0.5,-66021.40451877695,1098.7517966393834,2
0.2,3,0.8,0.4,-66022.46415608775,2295.0593350321897,2
0.4,2,1.0,0.3,-66022.99550852012,821.692462259388,2
0.6,1,0.7,0.3,-66023.3287086972,958.0243240729318,2
0.3,5,0.9,0.3,-66038.1509083352,2303.7426218721566,2
0.3,4,1.0,0.1,-66079.95303081829,558.8711703244937,2
0.2,2,0.9,0.3,-66086.44122752044,2813.412951162102,2
0.5,2,0.7,0.1,-66100.54026820249,1478.2951027411364,2
0.4,2,0.6,0.2,-66100.99376557487,3499.069138185023,2
